epoch,G_fidelity,G_adv,G_loss,D_real,D_fake,D_penalty,D_loss
595,9.847229385,165.3275899,175.1748189,-159.637468,-165.7080307,0.435471292,-5.6350914
596,9.939260994,161.78602,171.7252797,-154.0146675,-160.875309,0.486429952,-6.374211567
597,9.559023285,194.0140513,203.5730764,-188.1916219,-193.6410014,0.475864923,-4.973514589
598,9.998211043,210.2028438,220.2010574,-204.034983,-209.9464275,0.419941787,-5.491502711
599,11.69358463,215.6926259,227.3862101,-209.6090017,-215.8128072,0.400683951,-5.80312163
600,10.37119675,189.2171108,199.5883075,-183.6821235,-189.5261487,0.482718476,-5.361306752
601,10.11828818,203.016243,213.1345324,-197.1660625,-203.915826,0.410050474,-6.339713028
602,10.15887584,205.8299964,215.9888676,-205.4674856,-210.8498494,0.399955984,-4.982407935
603,10.76701348,219.7132656,230.4802791,-212.7731988,-218.0384925,0.422348131,-4.842945457
604,10.52715235,206.5452642,217.0724141,-201.6821574,-207.1272146,0.390116809,-5.054940367
605,11.33024754,130.0957048,141.4259535,-126.9303376,-132.6521072,0.425328399,-5.29644118
606,10.46010558,170.0366577,180.4967651,-164.9933919,-170.5645416,0.419571195,-5.151578538
607,9.963108335,204.6514642,214.6145739,-200.0416423,-205.9608808,0.398280799,-5.520957742
608,10.3890927,204.9910268,215.3801219,-200.3280874,-205.8737223,0.369515151,-5.176119836
609,8.796744551,140.5400685,149.3368138,-135.3096564,-141.1285384,0.498426348,-5.320455585
610,10.33846385,161.9976735,172.3361364,-155.8844777,-163.2850911,0.460366205,-6.940247138
611,10.41093125,190.7525722,201.1635045,-184.1046971,-189.9367692,0.438857098,-5.393215009
612,10.42185177,166.9879995,177.4098522,-159.2569782,-166.4303322,0.456246127,-6.717107875
613,9.8972029,179.5228865,189.4200908,-173.192512,-179.7027476,0.462668491,-6.047567113
614,11.18306208,182.7560185,193.9390815,-176.1715709,-182.3288961,0.454743705,-5.702581525
615,10.13681289,199.9922932,210.1291046,-194.4978861,-200.5388529,0.438643597,-5.60232323
616,10.93886416,200.5543627,211.4932262,-196.2931159,-202.4173192,0.401994465,-5.722208866
617,9.875468922,183.6278875,193.5033569,-177.0442703,-181.3537033,0.387857263,-3.921575658
618,9.573846476,158.9435823,168.5174283,-151.5382238,-156.5024174,0.366356404,-4.597837201
619,9.733710861,168.5863851,178.3200968,-163.8181005,-169.0940715,0.396702778,-4.879268241
620,11.27371863,190.2814789,201.5551987,-183.5448772,-189.2637427,0.432090875,-5.286774686
621,10.52182582,177.7402364,188.2620626,-169.6949432,-176.1745544,0.445735715,-6.033875529
622,9.473623719,172.5549349,182.0285601,-166.1086546,-171.9386161,0.356714434,-5.473247085
623,10.09585482,180.8689138,190.9647675,-175.181662,-181.1844604,0.38212564,-5.620672854
624,9.631410871,177.7424175,187.3738294,-172.593598,-178.4336553,0.418116105,-5.421941229
625,10.50521742,176.469926,186.9751434,-170.3157926,-176.407014,0.418840979,-5.672380379
626,11.08172022,163.420626,174.5023466,-159.0461767,-165.6958344,0.479084504,-6.170573203
627,10.6695855,181.3048041,191.9743881,-176.0760585,-181.366357,0.403567951,-4.886730484
628,10.64108963,182.2198924,192.8609807,-175.038238,-181.3469976,0.446499517,-5.862260024
629,10.515844,183.0534417,193.5692869,-178.231175,-183.2443957,0.34695253,-4.666268161
630,9.704029338,177.236795,186.9408244,-172.114267,-178.4995321,0.526882593,-5.858382503
631,10.24354083,196.3890708,206.632612,-191.8767657,-196.727659,0.371769407,-4.479123916
632,11.06129084,164.8759476,175.9372401,-161.2983968,-167.119514,0.409924126,-5.411193069
633,9.779970169,188.6760832,198.4560547,-183.3323528,-188.6771513,0.409054884,-4.935743604
634,11.2224213,188.0320831,199.2545064,-182.8436462,-188.6188751,0.413467755,-5.361761141
635,10.28296535,168.117297,178.400262,-164.2145942,-169.7499946,0.391539027,-5.143861404
636,9.673180199,187.9482839,197.621463,-181.6990031,-186.7471273,0.323547485,-4.72457664
637,10.6960469,177.5422124,188.2382605,-173.5418085,-179.2437166,0.38644317,-5.315464948
638,9.776948827,191.832343,201.6092911,-186.5477186,-191.7459237,0.390430019,-4.807775123
639,10.40278186,192.7022912,203.1050742,-183.8891632,-190.4781169,0.411157326,-6.1777963
640,9.811671291,178.9227676,188.7344404,-172.0884617,-178.441246,0.453682923,-5.899101394
641,9.940028127,173.2404714,183.1804972,-168.5621958,-175.5606455,0.395801611,-6.602648067
642,9.684681416,181.3774414,191.0621207,-175.340368,-180.6963283,0.401696448,-4.95426384
643,10.60314312,180.1074112,190.710554,-175.4538513,-181.8995941,0.460084352,-5.985658423
644,9.9223923,190.6442675,200.5666624,-183.2997589,-188.5301317,0.411893295,-4.818479538
645,10.20223834,190.1799123,200.3821503,-183.9213501,-189.5869486,0.436856482,-5.228742123
646,10.22644833,186.8016543,197.0281023,-179.8577543,-185.2220481,0.349402252,-5.014891488
647,9.937215296,184.8471975,194.7844116,-180.0723745,-185.7537954,0.420615059,-5.260805877
648,10.27960147,191.0726046,201.3522055,-187.3286961,-193.9617026,0.438682873,-6.194323591
649,9.564591503,182.3230967,191.8876872,-179.758136,-185.8253774,0.393644917,-5.673596493
650,9.589777095,181.6107908,191.2005681,-177.7594953,-183.5559126,0.403853819,-5.392563343
651,10.4093773,185.1264038,195.535783,-179.0821778,-185.9259327,0.41205315,-6.431701779
652,9.26103391,196.8407091,206.1017423,-187.2355367,-192.8151316,0.367285796,-5.212309138
653,9.313944919,196.3872288,205.7011719,-192.0445889,-197.4374063,0.397021745,-4.995795625
654,9.867383226,183.156719,193.0241038,-177.670135,-184.5261347,0.463218495,-6.392781337
655,10.22250186,172.6724439,182.8949449,-166.6754603,-173.8641118,0.488360091,-6.700291378
656,9.957320944,185.7341217,195.6914439,-179.465508,-186.2702769,0.420782187,-6.383986656
657,10.02857307,186.6839676,196.7125408,-181.29702,-187.5742863,0.413215338,-5.864050984
658,10.89915307,186.6153127,197.5144674,-179.1925313,-184.8640493,0.370674382,-5.300843541
659,9.407890797,189.3769727,198.7848642,-183.7425188,-190.0738384,0.404857297,-5.926462293
660,9.794854546,188.8371958,198.6320526,-184.348171,-189.0570516,0.358502506,-4.350378068
661,10.05160761,190.6646085,200.716216,-183.9515664,-189.6443242,0.366347615,-5.326410191
662,10.3285405,192.433027,202.7615683,-187.3267463,-192.0948388,0.341373826,-4.426718746
663,10.9119183,190.6525781,201.5644956,-185.4865641,-190.9452332,0.395471288,-5.063197756
664,10.44584908,183.5585763,194.0044261,-176.8500295,-182.11123,0.393465836,-4.867734654
665,10.56998777,185.3384149,195.9084048,-181.811795,-187.6033905,0.394923418,-5.396672058
666,9.909359694,206.1399536,216.049312,-200.1795306,-206.3493064,0.366546364,-5.803229468
667,10.76559359,179.9588435,190.7244344,-176.2202845,-181.999351,0.377983816,-5.401082659
668,9.921264853,192.3557892,202.2770527,-186.4421703,-191.5933413,0.392754595,-4.758416414
669,9.849498049,199.8692118,209.7187093,-194.5020345,-200.2707611,0.42499288,-5.343733756
670,9.922394344,190.1297716,200.0521676,-184.6511416,-190.6470653,0.41766215,-5.578261563
671,10.28842697,194.296401,204.5848277,-188.1113322,-193.5235392,0.378906727,-5.03330032
672,9.904203415,199.2811911,209.1853943,-195.7564087,-201.9785788,0.365373243,-5.856796963
673,9.913781706,194.477831,204.3916138,-187.9445485,-193.5044668,0.385835912,-5.174082319
674,10.45136942,200.561833,211.013201,-195.1986978,-201.3725412,0.345070597,-5.828772817
675,10.38957998,202.8617118,213.2512905,-197.1392691,-202.4925319,0.361393305,-4.991869518
676,9.74033199,203.0752444,212.8155757,-195.140685,-200.6105072,0.37934741,-5.090474796
677,10.59963397,185.0378113,195.6374446,-180.8163169,-186.0931124,0.393184402,-4.883611185
678,10.30212224,200.7182302,211.0203512,-193.8581909,-200.1109253,0.408288894,-5.844445531
679,10.30111827,203.9795598,214.2806778,-198.175742,-204.2700195,0.347909504,-5.746367965
680,10.4864994,213.66663,224.1531301,-206.4414815,-212.1335297,0.369339423,-5.322708686
681,10.00993582,197.7695781,207.7795127,-191.5066485,-197.4815303,0.369234639,-5.605647181
682,9.430603155,200.8911204,210.3217255,-195.2089437,-201.501178,0.384158353,-5.908075953
683,10.6577534,204.7372001,215.3949541,-196.9509909,-203.2911693,0.406204358,-5.933973977
684,10.42679469,191.0033285,201.4301229,-184.2892782,-189.417216,0.369272635,-4.75866518
685,10.14561745,209.540172,219.6857899,-204.0080457,-208.7514278,0.363459217,-4.37992285
686,10.82396666,207.4920614,218.3160268,-199.2623922,-204.4156443,0.411708953,-4.741543182
687,9.48198734,200.4279709,209.9099568,-194.8243888,-200.4477441,0.420141365,-5.203214024
688,9.751400573,192.152432,201.9038337,-184.7883808,-190.2297636,0.393128272,-5.048254592
689,10.01836876,186.0791828,196.0975511,-177.8921682,-183.9176575,0.456061846,-5.569427411
690,9.915480852,186.6169172,196.5323988,-180.7884783,-186.7402431,0.358296129,-5.593468615
691,9.356958548,190.8826447,200.2396047,-187.886613,-193.9300232,0.441345553,-5.602064657
692,10.89655386,194.2350943,205.1316485,-186.5070888,-192.2055533,0.445349421,-5.253115109
693,10.50387907,198.6990194,209.2028951,-191.162765,-197.5163808,0.45197834,-5.901637506
694,8.959386383,190.1330566,199.0924421,-183.1711873,-188.6572745,0.45388599,-5.032201307
695,10.12290958,192.0405334,202.163445,-185.7941121,-191.7273071,0.371597425,-5.561597602
696,9.70845277,203.1491318,212.8575854,-198.0272293,-202.7129222,0.431137968,-4.254554987
697,10.59566269,210.1480815,220.7437439,-205.2414622,-212.0384521,0.338473061,-6.458516852
698,10.31868087,199.8514753,210.1701562,-193.2246552,-198.8491701,0.348229466,-5.276285546
699,9.472726472,206.0703339,215.5430613,-200.3791819,-205.461673,0.376213177,-4.706277863
700,9.484035833,203.0005232,212.484557,-198.0336663,-204.5848171,0.363757697,-6.18739312
701,10.11863729,201.4400918,211.5587289,-193.9620056,-200.0678874,0.381004674,-5.724877204
702,9.782725675,194.8342885,204.6170142,-194.0839172,-200.1119476,0.393743712,-5.63428669
703,9.421878883,212.0421317,221.4640121,-204.6154851,-210.4192875,0.396884524,-5.406917896
704,9.484031645,199.7607066,209.2447408,-193.8084025,-199.279189,0.402417733,-5.068368816
705,10.53060647,204.8892136,215.4198194,-198.7273265,-203.9847532,0.409611881,-4.847814815
706,10.12731053,200.4042531,210.5315643,-196.3977315,-201.6414419,0.370086143,-4.87362415
707,10.74251563,208.8777248,219.6202414,-206.7288513,-211.7489548,0.43392575,-4.586177656
708,10.45363992,202.6634471,213.1170868,-196.4202169,-202.4473572,0.383034217,-5.64410607
709,9.83508294,203.6330501,213.4681331,-195.8583712,-201.7456959,0.401028874,-5.486295887
710,10.37327887,209.668395,220.0416748,-205.039094,-210.8990163,0.402201103,-5.457721186
711,10.89302693,211.801966,222.6949932,-206.0884258,-211.2626572,0.427654794,-4.746576548
712,9.689719234,204.0394592,213.7291783,-198.2066116,-203.1128366,0.424983714,-4.481241226
713,10.42063301,213.4980621,223.9186946,-207.0529083,-212.6864634,0.384259879,-5.249295219
714,9.507244042,216.9246063,226.4318499,-211.6986378,-218.9214238,0.415843094,-6.806942821
715,10.30584087,212.3990751,222.7049157,-207.9847697,-213.5511902,0.373330734,-5.193089787
716,10.68228953,213.6860035,224.3682905,-206.2175631,-211.6010263,0.373620142,-5.009843043
717,9.117969259,206.38992,215.5078908,-200.7829244,-206.7764445,0.429590285,-5.563929749
718,10.22286531,220.7134988,230.9363643,-216.529492,-221.9617092,0.394249638,-5.03796758
719,10.06465543,207.0761495,217.140803,-199.4671865,-205.8904307,0.374092607,-6.049151659
720,9.832007272,208.1974694,218.0294745,-201.7288284,-206.9485812,0.386189972,-4.833562779
721,9.792269389,206.6870453,216.4793152,-199.2160497,-204.5238434,0.373885618,-4.933908065
722,10.59224803,211.1569018,221.7491488,-206.072998,-212.7729568,0.406933167,-6.29302563
723,10.3797334,216.0533559,226.4330882,-211.0025472,-217.5698558,0.374339956,-6.192968559
724,10.56045042,208.0433066,218.6037587,-201.6905681,-206.3910882,0.345843442,-4.354676655
725,9.584424121,218.5754667,228.1598903,-214.2664206,-219.2538387,0.454325207,-4.533092856
726,9.906383719,223.8086875,233.7150726,-213.0113454,-219.3182922,0.391113191,-5.915833616
727,10.13841936,210.5297764,220.6681955,-203.7084558,-209.2078672,0.334451007,-5.164960401
728,10.60159378,221.1898753,231.7914693,-217.4753459,-222.7313121,0.39977531,-4.856190825
729,10.56951404,206.9136472,217.4831608,-201.5553534,-207.9032004,0.400450589,-5.947396381
730,9.37155091,210.1609812,219.5325317,-203.8634939,-210.0834981,0.395171307,-5.824833075
731,9.854091883,221.9896295,231.8437206,-216.0781479,-221.7464785,0.38617004,-5.282160572
732,10.02401667,218.8560598,228.8800761,-213.7109996,-218.8833272,0.320735341,-4.85159235
733,9.878021751,226.5420391,236.4200603,-221.2226682,-227.0981064,0.424054159,-5.451383982
734,10.82507413,217.5489227,228.373996,-213.198351,-218.5092112,0.379950788,-4.930909363
735,9.894872495,220.533929,230.4288025,-215.7428785,-222.4139622,0.437289747,-6.23379394
736,10.91923707,207.8344961,218.7537343,-204.568158,-210.071226,0.393020628,-5.110047372
737,10.57119192,212.2099348,222.781129,-207.0752618,-212.0019063,0.419995724,-4.506648796
738,8.674357312,214.9351458,223.6095036,-210.3137883,-215.9155339,0.333856684,-5.267888904
739,9.896931376,208.8176869,218.7146181,-203.859963,-208.6682098,0.394205342,-4.414041535
740,10.0629003,221.1375187,231.2004177,-212.3642698,-218.1450446,0.369402074,-5.411372679
741,10.62350527,213.0816966,223.7052032,-207.4604991,-213.2185099,0.379288512,-5.378722382
742,9.755830084,218.8490045,228.6048355,-212.9768971,-218.1415732,0.381606853,-4.783069219
743,9.374018606,224.0788737,233.4528951,-220.1940338,-225.4857269,0.378938371,-4.912754758
744,10.19696283,222.889376,233.0863408,-217.1667317,-222.593326,0.388975765,-5.037618586
745,10.8922123,221.717628,232.6098409,-217.4124196,-223.3777395,0.35520583,-5.610113978
746,10.0618919,227.3596638,237.4215546,-221.6358032,-226.885873,0.381953184,-4.8681166
747,9.34263436,218.2493123,227.5919474,-214.0348704,-220.0619609,0.395597295,-5.631493203
748,10.21895228,225.8359179,236.0548684,-219.7063675,-225.092526,0.399314657,-4.986843841
749,10.05094248,223.666566,233.7175069,-217.4617126,-223.8106211,0.401710792,-5.947197723
750,9.713956594,228.5856454,238.2995998,-223.1099145,-228.4396973,0.383209167,-4.946573615
751,9.645636763,212.7187162,222.3643537,-207.7621307,-212.5337862,0.384811312,-4.386844171
752,9.673406378,224.7438446,234.4172516,-219.3602386,-224.6244548,0.351973654,-4.912242444
753,10.72310121,227.4660754,238.1891785,-221.8852267,-227.309069,0.351976239,-5.071866035
754,9.925203228,225.5638601,235.4890625,-220.0507355,-225.284024,0.410989847,-4.822298702
755,9.827564512,216.0182114,225.8457761,-209.3173234,-215.6306109,0.485060822,-5.828226617
756,10.34960667,194.8971629,205.2467692,-188.5274841,-194.6678955,0.475315106,-5.665096283
757,9.560860702,207.7682441,217.3291037,-202.5362451,-207.5839751,0.410974056,-4.636755926
758,10.64546544,204.4258606,215.0713267,-198.8514486,-204.253184,0.371003101,-5.030732314
759,9.938721555,212.6694489,222.6081717,-206.8211234,-212.4678802,0.400811368,-5.245945573
760,10.18577741,214.9275696,225.1133469,-207.9944112,-214.64024,0.478950032,-6.166878668
761,10.05792212,205.2922767,215.3501979,-200.193985,-205.1247733,0.405852448,-4.524935876
762,10.09962743,205.9766998,216.0763288,-200.6931937,-205.7797743,0.383662752,-4.702917831
763,9.54002676,205.4360352,214.97606,-199.94988,-205.2390615,0.399772578,-4.889408954
764,10.58667588,197.9743391,208.5610155,-191.6386839,-197.6926825,0.435777775,-5.618220874
765,10.51748091,213.2236766,223.741158,-207.2435018,-213.0207489,0.378860351,-5.398386776
766,10.78956638,221.4031786,232.1927436,-215.2197222,-221.3051703,0.348258753,-5.73718931
767,10.64217739,221.3357381,231.9779165,-216.011791,-221.2486623,0.337179868,-4.899691399
768,10.04523523,230.9742704,241.0195051,-225.6172376,-230.8557859,0.317376642,-4.921171682
769,9.766769314,229.1714122,238.9381826,-223.6190379,-229.0157104,0.390645114,-5.00602754
770,9.988455636,221.0989042,231.0873587,-215.1216496,-220.9197508,0.403607001,-5.394494116
771,10.30631084,218.2591064,228.5654154,-212.6610789,-218.1107992,0.367589595,-5.082130615
772,9.952548708,234.3743777,244.3269283,-228.7250519,-234.2244415,0.36888645,-5.130503203
773,10.51317291,225.0025391,235.5157125,-219.1044047,-224.883429,0.357890739,-5.42113355
774,10.02575615,232.6000693,242.6258251,-227.0972595,-232.4887303,0.389588745,-5.001882008
775,10.23690248,228.3527767,238.5896781,-223.039578,-228.2787835,0.330597201,-4.908608232
776,9.957305209,218.2767375,228.2340434,-213.2152924,-218.0902517,0.411150309,-4.463808966
777,10.23580442,230.6037489,240.8395527,-224.9651925,-230.3811569,0.449714629,-4.966249807
778,10.10538603,219.6763662,229.7817535,-213.8953623,-219.4333618,0.394443142,-5.143556356
779,10.33567653,227.8831722,238.2188503,-222.0101242,-227.7125963,0.360325682,-5.342146422
780,9.431224028,231.036259,240.4674835,-226.3576609,-230.9105937,0.366359806,-4.186572901
781,10.29946933,238.8219256,249.1213935,-233.2098923,-238.6931883,0.344789905,-5.13850614
782,10.13800449,237.3932454,247.531251,-232.1278219,-237.2938812,0.347144593,-4.818914731
783,10.41939133,240.8674393,251.2868304,-235.12717,-240.7475063,0.37883827,-5.24149801
784,9.842024899,241.9215719,251.7635966,-237.0295664,-241.8061381,0.3861124,-4.390459283
785,10.12554945,240.4017715,250.5273209,-234.2115457,-240.2360578,0.418212123,-5.606300064
786,10.83193156,236.9475718,247.7795034,-230.694754,-236.7732056,0.360644168,-5.717807452
787,9.043594565,232.6559132,241.6995076,-227.9609953,-232.4905668,0.362843702,-4.166727875
788,9.572083882,224.1624712,233.7345527,-218.4960393,-223.8726927,0.407555095,-4.969098244
789,10.57492943,210.9940521,221.5689809,-204.6834981,-210.7997172,0.404581284,-5.711637799
790,9.532848699,221.7732675,231.3061164,-216.1552364,-221.5676684,0.42418547,-4.988246526
791,9.760324987,213.0180481,222.7783712,-207.2263631,-212.8541453,0.378279014,-5.249503152
792,9.638189622,226.3058548,235.9440449,-221.0665817,-226.1868733,0.397371605,-4.722919958
793,9.505527051,227.9675883,237.4731171,-222.9407227,-227.8439077,0.310194856,-4.59299016
794,9.142252956,230.9181301,240.0603812,-226.2957894,-230.8251757,0.337889031,-4.19149719
795,10.64609276,227.6217702,238.2678609,-221.7097402,-227.4566396,0.346238959,-5.400660435
796,9.787337371,231.9448068,241.732145,-226.7989938,-231.7423281,0.389290796,-4.554043531
797,10.10067981,227.8943837,237.9950653,-221.6462382,-227.699294,0.37313478,-5.679921039
798,10.38007917,222.8452552,233.2253342,-217.2365962,-222.6557737,0.356068427,-5.063108989
799,9.978486029,220.9374339,230.915921,-215.7497701,-220.6987854,0.396850363,-4.552164944
800,9.719671931,209.1996286,218.9193028,-202.6618287,-208.8070657,0.451893904,-5.693343077
801,9.683406728,226.6039025,236.2873088,-220.5538962,-226.3723973,0.469329023,-5.349171996
802,10.38137449,220.6146128,230.9959869,-214.6553965,-220.4609721,0.368974817,-5.436600709
803,10.22461891,240.855472,251.0800901,-235.4410128,-240.6653366,0.350207227,-4.874116608
804,9.765353807,230.5679474,240.3333008,-225.3864787,-230.4055481,0.356752774,-4.662316664
805,9.781024422,234.5102692,244.2912946,-229.0056708,-234.3438503,0.336481314,-5.001698068
806,10.22364527,238.5899343,248.8135813,-232.8847941,-238.402712,0.351802102,-5.166115808
807,10.10276549,235.059809,245.1625769,-229.3811297,-234.8811057,0.39684506,-5.103130971
808,10.59043471,232.6391154,243.2295492,-227.0525482,-232.4676392,0.332630356,-5.082460578
809,10.26181575,226.9247306,237.1865485,-220.9357267,-226.7397723,0.383023049,-5.4210225
810,10.3926767,232.7541005,243.1467763,-226.5383911,-232.5635559,0.379327265,-5.645837577
811,10.24749838,223.7726517,234.0201481,-218.4868001,-223.6405978,0.347706502,-4.806091189
812,9.810381992,235.0002943,244.8106766,-229.9784568,-234.8464388,0.375968876,-4.49201319
813,10.62023503,233.1634155,243.7836517,-227.5610606,-233.0604279,0.323893168,-5.175474135
814,10.67435605,242.3197174,252.9940731,-236.5672379,-242.2170519,0.311077169,-5.338736926
815,10.04067739,245.86975,255.9104309,-241.0279948,-245.7521647,0.350873238,-4.37329665
816,10.50243146,238.0477655,248.550196,-232.3381468,-237.9187121,0.372336015,-5.208229337
817,9.871394984,245.356779,255.2281759,-240.252356,-245.2604797,0.289369692,-4.718754117
818,9.842579263,246.8388628,256.6814444,-241.7236426,-246.7158127,0.379682697,-4.612487401
819,10.44859152,243.1431285,253.5917196,-237.5851705,-243.0207113,0.360273679,-5.075267124
820,10.18878869,238.5993958,248.7881851,-233.7020438,-238.4460035,0.339573646,-4.404386044
821,10.60067024,235.5892527,246.1899211,-229.0148783,-235.4561289,0.403222464,-6.038028161
822,9.531141213,229.5000959,239.031238,-223.2071479,-229.1822303,0.467838421,-5.50724394
823,9.8896245,240.5894012,250.4790273,-234.9980784,-240.4568166,0.435784115,-5.022954098
824,9.478487049,244.4717767,253.9502629,-239.6581432,-244.3373391,0.350163037,-4.329032881
825,9.741996425,236.5055182,246.2475117,-231.2068067,-236.360817,0.362213537,-4.791796684
826,10.26938384,242.5982218,252.8676076,-236.8982432,-242.3827983,0.39633618,-5.088218911
827,11.15167897,241.7619836,252.9136614,-235.2468621,-241.4495337,0.428916124,-5.773755542
828,9.795383962,225.8746511,235.6700348,-220.5071411,-225.6903381,0.423530918,-4.759666093
829,9.697707926,215.63117,225.3288792,-210.5395628,-215.4706399,0.361547012,-4.569530138
830,9.341067632,242.1388855,251.479953,-236.9740794,-241.9349182,0.396324251,-4.564514542
831,10.12750564,234.3950566,244.5225601,-228.3731319,-234.1646303,0.423833878,-5.367664644
832,10.45662928,231.2191294,241.6757629,-225.6302663,-231.0192688,0.324892259,-5.064110255
833,10.21768389,255.3747809,265.5924672,-249.5496804,-255.173572,0.442428201,-5.181463352
834,10.38376376,234.7526927,245.1364583,-228.6920726,-234.5698212,0.378666122,-5.499082454
835,10.58766992,223.469041,234.0567093,-217.7114617,-223.3142984,0.339786396,-5.263050292
836,9.780569744,240.2682648,250.0488312,-234.9940338,-240.1590474,0.336900846,-4.828112777
837,10.67060535,239.6910967,250.3616998,-234.2243129,-239.5664084,0.34359168,-4.998503804
838,10.21543206,240.6922771,250.9077061,-234.6329825,-240.5368674,0.345046856,-5.558838027
839,10.41866404,243.1149913,253.5336548,-237.5305013,-242.9914927,0.351193833,-5.109797621
840,9.654065098,248.2131053,257.8671722,-243.5376031,-248.0952802,0.316062807,-4.241614325
841,9.591999817,255.3642568,264.9562571,-250.7445658,-255.2088003,0.339571352,-4.124663039
842,9.409258093,246.3744659,255.7837241,-241.0827157,-246.2462561,0.357516551,-4.806023887
843,9.78100764,259.1847443,268.9657542,-253.923762,-259.0900431,0.315900992,-4.850380166
844,9.91291741,258.2768239,268.1897409,-252.8935721,-258.1615056,0.355824952,-4.912108438
845,10.10400709,256.6844309,266.7884369,-251.2352285,-256.5666982,0.332209995,-4.99925979
846,9.446330956,254.156189,263.6025194,-249.7138715,-254.0128239,0.384890907,-3.914061497
847,10.36789341,242.441984,252.8098765,-237.0574585,-242.2779561,0.329484103,-4.891013527
848,10.05591668,252.5105297,262.5664477,-246.6532833,-252.3556584,0.364836476,-5.337538702
849,10.16242914,242.4177694,252.5801982,-237.2977163,-242.2648773,0.342906894,-4.624254139
850,10.29873368,220.4147546,230.7134901,-214.9314946,-220.2862211,0.365442261,-4.989284243
851,9.934283052,240.7369788,250.6712625,-235.7572076,-240.5854939,0.356681303,-4.471604926
852,9.859251722,246.1208618,255.9801178,-241.1691783,-245.9262919,0.34339475,-4.413718907
853,9.987539734,241.6134949,251.6010361,-235.7105713,-241.4257834,0.401080441,-5.314131652
854,10.14672966,245.9621124,256.108842,-240.3255859,-245.746757,0.36855424,-5.052616803
855,10.0077905,238.7632457,248.7710353,-232.6423449,-238.4875619,0.406755539,-5.43846144
856,9.983904743,250.2488851,260.2327911,-244.0779775,-249.9356089,0.427457547,-5.430173937
857,9.238839763,236.5171945,245.7560338,-232.0948944,-236.3307887,0.376739103,-3.859155201
858,10.0507534,249.29841,259.3491659,-242.992217,-249.0615112,0.401290588,-5.668003623
859,10.0112711,235.510982,245.5222539,-229.4752328,-235.3273773,0.411049055,-5.44109542
860,10.38770358,251.6726939,262.0603963,-246.0384521,-251.5129445,0.355976838,-5.118515507
861,9.265200956,250.3664943,259.6316932,-245.7806789,-250.2722887,0.331855627,-4.159754208
862,9.653677702,248.9105399,258.5642188,-244.0921533,-248.7553155,0.322795971,-4.340366278
863,10.08559697,260.6520925,270.7376923,-255.6326914,-260.5219971,0.342355083,-4.546950527
864,10.66828714,255.6151973,266.2834843,-250.3957225,-255.4932153,0.353696906,-4.743795872
865,9.768473721,255.0373138,264.8057892,-249.9654816,-254.9240428,0.345090694,-4.613470491
866,9.014121635,265.6540767,274.668202,-261.287056,-265.5374331,0.345287984,-3.90508908
867,10.53707619,261.1892548,271.7263306,-255.7008209,-261.0136556,0.377085668,-4.935749038
868,11.04825531,254.5028676,265.5511213,-247.9880393,-254.3377751,0.387607242,-5.962128571
869,10.9211064,255.685908,266.607014,-249.5769409,-255.4677694,0.371039222,-5.519789275
870,10.4991764,255.3551494,265.8543233,-248.8857531,-255.1237804,0.370590832,-5.867436503
871,9.901052825,253.506842,263.4078949,-248.0858256,-253.3924062,0.365791307,-4.940789366
872,9.937560729,246.1859643,256.1235243,-241.0165482,-245.9735402,0.36593533,-4.591056687
873,9.365269502,250.3771169,259.7423879,-244.5013336,-250.1537394,0.360655535,-5.291750352
874,10.36038586,245.2423346,255.60272,-239.5510941,-245.0686907,0.344185246,-5.173411403
875,10.27813285,249.8353315,260.1134644,-244.0549284,-249.7170312,0.347236671,-5.314866168
876,10.13119005,255.4729177,265.6041107,-249.985969,-255.3130961,0.360543813,-4.966583284
877,9.725632225,253.2852685,263.0109024,-247.971696,-253.0414767,0.378906684,-4.690873895
878,9.653241475,232.5543844,242.2076284,-227.2344187,-232.360375,0.379889705,-4.746066501
879,10.1878358,240.5651234,250.7529602,-235.2464796,-240.3809226,0.319729691,-4.814713274
880,9.084134229,250.7601807,259.8443146,-245.4135803,-250.558078,0.350727456,-4.793770266
881,10.61913885,240.392662,251.0118005,-234.6335635,-240.2162606,0.357102746,-5.225594495
882,9.481442579,257.6784709,267.1599111,-252.206546,-257.5496826,0.355185941,-4.987950706
883,10.16616477,248.6593508,258.8255147,-243.5230811,-248.5487769,0.346175835,-4.679520062
884,9.446856817,253.0176646,262.4645192,-247.9977041,-252.80696,0.353968172,-4.455287782
885,9.568547215,262.1951294,271.763673,-256.9507686,-262.0714776,0.343825634,-4.776883398
886,9.884070365,258.3980479,268.2821208,-253.5589783,-258.271814,0.32368643,-4.389149237
887,9.665046556,258.6632538,268.3283027,-253.823494,-258.5399083,0.33852262,-4.377891711
888,9.678452083,266.3962075,276.0746613,-261.3811395,-266.1817049,0.365821961,-4.434743473
889,9.663927555,254.0034709,263.6673981,-248.1124359,-253.7695821,0.419515733,-5.237630479
890,10.05174882,255.6557214,265.7074727,-250.4855935,-255.5138833,0.325488821,-4.70280104
891,9.516645177,265.690745,275.2073914,-260.5153687,-265.5636342,0.322193327,-4.726072264
892,10.07632688,258.515358,268.5916846,-253.0077733,-258.4017585,0.358499158,-5.035486136
893,10.48106912,253.9789988,264.4600677,-248.9293233,-253.8155589,0.351405396,-4.534830221
