"epoch","16/05 17:25:53 Standard (weights)3 (continued899) - _step","16/05 17:25:53 Standard (weights)3 (continued899) - _step__MIN","16/05 17:25:53 Standard (weights)3 (continued899) - _step__MAX","16/05 17:25:53 Standard (weights)3 (continued899) - Generator_encoder.1.norm.bias_norm","16/05 17:25:53 Standard (weights)3 (continued899) - Generator_encoder.1.norm.bias_norm__MIN","16/05 17:25:53 Standard (weights)3 (continued899) - Generator_encoder.1.norm.bias_norm__MAX","06/05 14:47:18 - Standard (weights)2 (continued250) - _step","06/05 14:47:18 - Standard (weights)2 (continued250) - _step__MIN","06/05 14:47:18 - Standard (weights)2 (continued250) - _step__MAX","06/05 14:47:18 - Standard (weights)2 (continued250) - Generator_encoder.1.norm.bias_norm","06/05 14:47:18 - Standard (weights)2 (continued250) - Generator_encoder.1.norm.bias_norm__MIN","06/05 14:47:18 - Standard (weights)2 (continued250) - Generator_encoder.1.norm.bias_norm__MAX","29/04 10:06:37 Standard (weights)1 - _step","29/04 10:06:37 Standard (weights)1 - _step__MIN","29/04 10:06:37 Standard (weights)1 - _step__MAX","29/04 10:06:37 Standard (weights)1 - Generator_encoder.1.norm.bias_norm","29/04 10:06:37 Standard (weights)1 - Generator_encoder.1.norm.bias_norm__MIN","29/04 10:06:37 Standard (weights)1 - Generator_encoder.1.norm.bias_norm__MAX"
"470","","","","","","","1101","1101","1101","0.2877962291240692","0.2877962291240692","0.2877962291240692","","","","","",""
"471","","","","","","","1109","1109","1109","0.28963255882263184","0.28963255882263184","0.28963255882263184","","","","","",""
"472","","","","","","","1111","1111","1111","0.2897920310497284","0.2897920310497284","0.2897920310497284","","","","","",""
"473","","","","","","","1113","1113","1113","0.291204035282135","0.291204035282135","0.291204035282135","","","","","",""
"474","","","","","","","1121","1121","1121","0.2922804653644562","0.2922804653644562","0.2922804653644562","","","","","",""
"475","","","","","","","1129","1129","1129","0.29331812262535095","0.29331812262535095","0.29331812262535095","","","","","",""
"476","","","","","","","1137","1137","1137","0.2914527952671051","0.2914527952671051","0.2914527952671051","","","","","",""
"477","","","","","","","1145","1145","1145","0.29123973846435547","0.29123973846435547","0.29123973846435547","","","","","",""
"478","","","","","","","1147","1147","1147","0.29109087586402893","0.29109087586402893","0.29109087586402893","","","","","",""
"479","","","","","","","1149","1149","1149","0.29079774022102356","0.29079774022102356","0.29079774022102356","","","","","",""
"480","","","","","","","1151","1151","1151","0.29198670387268066","0.29198670387268066","0.29198670387268066","","","","","",""
"481","","","","","","","1153","1153","1153","0.292598694562912","0.292598694562912","0.292598694562912","","","","","",""
"482","","","","","","","1161","1161","1161","0.29334545135498047","0.29334545135498047","0.29334545135498047","","","","","",""
"483","","","","","","","1163","1163","1163","0.29355764389038086","0.29355764389038086","0.29355764389038086","","","","","",""
"484","","","","","","","1171","1171","1171","0.2942691147327423","0.2942691147327423","0.2942691147327423","","","","","",""
"485","","","","","","","1173","1173","1173","0.2950153946876526","0.2950153946876526","0.2950153946876526","","","","","",""
"486","","","","","","","1175","1175","1175","0.29634279012680054","0.29634279012680054","0.29634279012680054","","","","","",""
"487","","","","","","","1183","1183","1183","0.2955910265445709","0.2955910265445709","0.2955910265445709","","","","","",""
"488","","","","","","","1191","1191","1191","0.2949090898036957","0.2949090898036957","0.2949090898036957","","","","","",""
"489","","","","","","","1193","1193","1193","0.29572197794914246","0.29572197794914246","0.29572197794914246","","","","","",""
"490","","","","","","","1201","1201","1201","0.29537445306777954","0.29537445306777954","0.29537445306777954","","","","","",""
"491","","","","","","","1203","1203","1203","0.29590293765068054","0.29590293765068054","0.29590293765068054","","","","","",""
"492","","","","","","","1205","1205","1205","0.2968777120113373","0.2968777120113373","0.2968777120113373","","","","","",""
"493","","","","","","","1213","1213","1213","0.2959144115447998","0.2959144115447998","0.2959144115447998","","","","","",""
"494","","","","","","","1215","1215","1215","0.2983529269695282","0.2983529269695282","0.2983529269695282","","","","","",""
"495","","","","","","","1223","1223","1223","0.2991909086704254","0.2991909086704254","0.2991909086704254","","","","","",""
"496","","","","","","","1225","1225","1225","0.29912233352661133","0.29912233352661133","0.29912233352661133","","","","","",""
"497","","","","","","","1227","1227","1227","0.3019789457321167","0.3019789457321167","0.3019789457321167","","","","","",""
"498","","","","","","","1235","1235","1235","0.300454318523407","0.300454318523407","0.300454318523407","","","","","",""
"499","","","","","","","1237","1237","1237","0.30163484811782837","0.30163484811782837","0.30163484811782837","","","","","",""
"500","","","","","","","1245","1245","1245","0.30184680223464966","0.30184680223464966","0.30184680223464966","","","","","",""
"501","","","","","","","1247","1247","1247","0.3035072088241577","0.3035072088241577","0.3035072088241577","","","","","",""
"502","","","","","","","1249","1249","1249","0.30446287989616394","0.30446287989616394","0.30446287989616394","","","","","",""
"503","","","","","","","1257","1257","1257","0.30351710319519043","0.30351710319519043","0.30351710319519043","","","","","",""
"504","","","","","","","1259","1259","1259","0.3026743233203888","0.3026743233203888","0.3026743233203888","","","","","",""
"505","","","","","","","1267","1267","1267","0.30273744463920593","0.30273744463920593","0.30273744463920593","","","","","",""
"506","","","","","","","1275","1275","1275","0.304048627614975","0.304048627614975","0.304048627614975","","","","","",""
"507","","","","","","","1283","1283","1283","0.3025437593460083","0.3025437593460083","0.3025437593460083","","","","","",""
"508","","","","","","","1291","1291","1291","0.30433112382888794","0.30433112382888794","0.30433112382888794","","","","","",""
"509","","","","","","","1299","1299","1299","0.30413818359375","0.30413818359375","0.30413818359375","","","","","",""
"510","","","","","","","1307","1307","1307","0.3065248131752014","0.3065248131752014","0.3065248131752014","","","","","",""
"511","","","","","","","1315","1315","1315","0.3031141459941864","0.3031141459941864","0.3031141459941864","","","","","",""
"512","","","","","","","1323","1323","1323","0.30549848079681396","0.30549848079681396","0.30549848079681396","","","","","",""
"513","","","","","","","1331","1331","1331","0.30286723375320435","0.30286723375320435","0.30286723375320435","","","","","",""
"514","","","","","","","1333","1333","1333","0.310879647731781","0.310879647731781","0.310879647731781","","","","","",""
"515","","","","","","","1335","1335","1335","0.3086261749267578","0.3086261749267578","0.3086261749267578","","","","","",""
"516","","","","","","","1337","1337","1337","0.31117627024650574","0.31117627024650574","0.31117627024650574","","","","","",""
"517","","","","","","","1339","1339","1339","0.30421191453933716","0.30421191453933716","0.30421191453933716","","","","","",""
"518","","","","","","","1341","1341","1341","0.31371036171913147","0.31371036171913147","0.31371036171913147","","","","","",""
"519","","","","","","","1343","1343","1343","0.31159478425979614","0.31159478425979614","0.31159478425979614","","","","","",""
"520","","","","","","","1351","1351","1351","0.314492404460907","0.314492404460907","0.314492404460907","","","","","",""
"521","","","","","","","1359","1359","1359","0.31676775217056274","0.31676775217056274","0.31676775217056274","","","","","",""
"522","","","","","","","1361","1361","1361","0.3162776827812195","0.3162776827812195","0.3162776827812195","","","","","",""
"523","","","","","","","1363","1363","1363","0.3165247440338135","0.3165247440338135","0.3165247440338135","","","","","",""
"524","","","","","","","1371","1371","1371","0.3176612854003906","0.3176612854003906","0.3176612854003906","","","","","",""
"525","","","","","","","1379","1379","1379","0.31792744994163513","0.31792744994163513","0.31792744994163513","","","","","",""
"526","","","","","","","1387","1387","1387","0.31844666600227356","0.31844666600227356","0.31844666600227356","","","","","",""
"527","","","","","","","1389","1389","1389","0.3184935450553894","0.3184935450553894","0.3184935450553894","","","","","",""
"528","","","","","","","1397","1397","1397","0.3187073767185211","0.3187073767185211","0.3187073767185211","","","","","",""
"529","","","","","","","1399","1399","1399","0.31819719076156616","0.31819719076156616","0.31819719076156616","","","","","",""
"530","","","","","","","1401","1401","1401","0.318173348903656","0.318173348903656","0.318173348903656","","","","","",""
"531","","","","","","","1409","1409","1409","0.3180021047592163","0.3180021047592163","0.3180021047592163","","","","","",""
"532","","","","","","","1411","1411","1411","0.31853967905044556","0.31853967905044556","0.31853967905044556","","","","","",""
"533","","","","","","","1419","1419","1419","0.3179762363433838","0.3179762363433838","0.3179762363433838","","","","","",""
"534","","","","","","","1421","1421","1421","0.31992512941360474","0.31992512941360474","0.31992512941360474","","","","","",""
"535","","","","","","","1423","1423","1423","0.3197897672653198","0.3197897672653198","0.3197897672653198","","","","","",""
"536","","","","","","","1431","1431","1431","0.32235297560691833","0.32235297560691833","0.32235297560691833","","","","","",""
"537","","","","","","","1433","1433","1433","0.31933748722076416","0.31933748722076416","0.31933748722076416","","","","","",""
"538","","","","","","","1441","1441","1441","0.3211885094642639","0.3211885094642639","0.3211885094642639","","","","","",""
"539","","","","","","","1443","1443","1443","0.3209677040576935","0.3209677040576935","0.3209677040576935","","","","","",""
"540","","","","","","","1451","1451","1451","0.32171961665153503","0.32171961665153503","0.32171961665153503","","","","","",""
"541","","","","","","","1459","1459","1459","0.3219710886478424","0.3219710886478424","0.3219710886478424","","","","","",""
"542","","","","","","","1467","1467","1467","0.32355543971061707","0.32355543971061707","0.32355543971061707","","","","","",""
"543","","","","","","","1475","1475","1475","0.322722464799881","0.322722464799881","0.322722464799881","","","","","",""
"544","","","","","","","1483","1483","1483","0.32494625449180603","0.32494625449180603","0.32494625449180603","","","","","",""
"545","","","","","","","1485","1485","1485","0.3237685561180115","0.3237685561180115","0.3237685561180115","","","","","",""
"546","","","","","","","1493","1493","1493","0.3275960683822632","0.3275960683822632","0.3275960683822632","","","","","",""
"547","","","","","","","1501","1501","1501","0.327870637178421","0.327870637178421","0.327870637178421","","","","","",""
"548","","","","","","","1503","1503","1503","0.32838746905326843","0.32838746905326843","0.32838746905326843","","","","","",""
"549","","","","","","","1505","1505","1505","0.3282623887062073","0.3282623887062073","0.3282623887062073","","","","","",""
"550","","","","","","","1513","1513","1513","0.3282438814640045","0.3282438814640045","0.3282438814640045","","","","","",""
"551","","","","","","","1515","1515","1515","0.3277781009674072","0.3277781009674072","0.3277781009674072","","","","","",""
"552","","","","","","","1517","1517","1517","0.32858404517173767","0.32858404517173767","0.32858404517173767","","","","","",""
"553","","","","","","","1519","1519","1519","0.32838982343673706","0.32838982343673706","0.32838982343673706","","","","","",""
"554","","","","","","","1527","1527","1527","0.3258666694164276","0.3258666694164276","0.3258666694164276","","","","","",""
"555","","","","","","","1529","1529","1529","0.3307318091392517","0.3307318091392517","0.3307318091392517","","","","","",""
"556","","","","","","","1537","1537","1537","0.3294968605041504","0.3294968605041504","0.3294968605041504","","","","","",""
"557","","","","","","","1539","1539","1539","0.3285462558269501","0.3285462558269501","0.3285462558269501","","","","","",""
"558","","","","","","","1541","1541","1541","0.3302101492881775","0.3302101492881775","0.3302101492881775","","","","","",""
"559","","","","","","","1543","1543","1543","0.33075350522994995","0.33075350522994995","0.33075350522994995","","","","","",""
"560","","","","","","","1545","1545","1545","0.3314295709133148","0.3314295709133148","0.3314295709133148","","","","","",""
"561","","","","","","","1553","1553","1553","0.3334025740623474","0.3334025740623474","0.3334025740623474","","","","","",""
"562","","","","","","","1555","1555","1555","0.3354138731956482","0.3354138731956482","0.3354138731956482","","","","","",""
"563","","","","","","","1557","1557","1557","0.33348023891448975","0.33348023891448975","0.33348023891448975","","","","","",""
"564","","","","","","","1559","1559","1559","0.3340303599834442","0.3340303599834442","0.3340303599834442","","","","","",""
"565","","","","","","","1567","1567","1567","0.3339179456233978","0.3339179456233978","0.3339179456233978","","","","","",""
"566","","","","","","","1569","1569","1569","0.3318202793598175","0.3318202793598175","0.3318202793598175","","","","","",""
"567","","","","","","","1571","1571","1571","0.3305889070034027","0.3305889070034027","0.3305889070034027","","","","","",""
"568","","","","","","","1579","1579","1579","0.3325507342815399","0.3325507342815399","0.3325507342815399","","","","","",""
"569","","","","","","","1581","1581","1581","0.33197084069252014","0.33197084069252014","0.33197084069252014","","","","","",""
"570","","","","","","","1583","1583","1583","0.33453255891799927","0.33453255891799927","0.33453255891799927","","","","","",""
"571","","","","","","","1585","1585","1585","0.33675506711006165","0.33675506711006165","0.33675506711006165","","","","","",""
"572","","","","","","","1593","1593","1593","0.3373531103134155","0.3373531103134155","0.3373531103134155","","","","","",""
"573","","","","","","","1595","1595","1595","0.341045618057251","0.341045618057251","0.341045618057251","","","","","",""
"574","","","","","","","1603","1603","1603","0.33884504437446594","0.33884504437446594","0.33884504437446594","","","","","",""
"575","","","","","","","1605","1605","1605","0.34375423192977905","0.34375423192977905","0.34375423192977905","","","","","",""
"576","","","","","","","1607","1607","1607","0.3399592638015747","0.3399592638015747","0.3399592638015747","","","","","",""
"577","","","","","","","1615","1615","1615","0.34165358543395996","0.34165358543395996","0.34165358543395996","","","","","",""
"578","","","","","","","1623","1623","1623","0.34598103165626526","0.34598103165626526","0.34598103165626526","","","","","",""
"579","","","","","","","1631","1631","1631","0.34071892499923706","0.34071892499923706","0.34071892499923706","","","","","",""
"580","","","","","","","1639","1639","1639","0.3466816544532776","0.3466816544532776","0.3466816544532776","","","","","",""
"581","","","","","","","1647","1647","1647","0.3427821397781372","0.3427821397781372","0.3427821397781372","","","","","",""
"582","","","","","","","1655","1655","1655","0.3426901400089264","0.3426901400089264","0.3426901400089264","","","","","",""
"583","","","","","","","1663","1663","1663","0.3444923162460327","0.3444923162460327","0.3444923162460327","","","","","",""
"584","","","","","","","1671","1671","1671","0.34553101658821106","0.34553101658821106","0.34553101658821106","","","","","",""
"585","","","","","","","1679","1679","1679","0.34507203102111816","0.34507203102111816","0.34507203102111816","","","","","",""
"586","","","","","","","1687","1687","1687","0.3454298973083496","0.3454298973083496","0.3454298973083496","","","","","",""
"587","","","","","","","1695","1695","1695","0.34642329812049866","0.34642329812049866","0.34642329812049866","","","","","",""
"588","","","","","","","1703","1703","1703","0.3460063934326172","0.3460063934326172","0.3460063934326172","","","","","",""
"589","","","","","","","1705","1705","1705","0.3462216556072235","0.3462216556072235","0.3462216556072235","","","","","",""
"590","","","","","","","1707","1707","1707","0.3457356095314026","0.3457356095314026","0.3457356095314026","","","","","",""
"591","","","","","","","1709","1709","1709","0.34450411796569824","0.34450411796569824","0.34450411796569824","","","","","",""
"592","","","","","","","1711","1711","1711","0.3461374342441559","0.3461374342441559","0.3461374342441559","","","","","",""
"593","","","","","","","1713","1713","1713","0.3475433886051178","0.3475433886051178","0.3475433886051178","","","","","",""
"594","","","","","","","1715","1715","1715","0.3481064438819885","0.3481064438819885","0.3481064438819885","","","","","",""
"595","","","","","","","1717","1717","1717","0.34688127040863037","0.34688127040863037","0.34688127040863037","","","","","",""
"596","","","","","","","1725","1725","1725","0.35086333751678467","0.35086333751678467","0.35086333751678467","","","","","",""
"597","","","","","","","1727","1727","1727","0.35006988048553467","0.35006988048553467","0.35006988048553467","","","","","",""
"598","","","","","","","1735","1735","1735","0.35213539004325867","0.35213539004325867","0.35213539004325867","","","","","",""
"599","","","","","","","1743","1743","1743","0.352184921503067","0.352184921503067","0.352184921503067","","","","","",""
"600","","","","","","","1751","1751","1751","0.3519320487976074","0.3519320487976074","0.3519320487976074","","","","","",""
"601","","","","","","","1759","1759","1759","0.35350024700164795","0.35350024700164795","0.35350024700164795","","","","","",""
"602","","","","","","","1761","1761","1761","0.35318443179130554","0.35318443179130554","0.35318443179130554","","","","","",""
"603","","","","","","","1769","1769","1769","0.35213032364845276","0.35213032364845276","0.35213032364845276","","","","","",""
"604","","","","","","","1777","1777","1777","0.3534969687461853","0.3534969687461853","0.3534969687461853","","","","","",""
"605","","","","","","","1785","1785","1785","0.3529660999774933","0.3529660999774933","0.3529660999774933","","","","","",""
"606","","","","","","","1787","1787","1787","0.3536345064640045","0.3536345064640045","0.3536345064640045","","","","","",""
"607","","","","","","","1789","1789","1789","0.35541635751724243","0.35541635751724243","0.35541635751724243","","","","","",""
"608","","","","","","","1791","1791","1791","0.35635140538215637","0.35635140538215637","0.35635140538215637","","","","","",""
"609","","","","","","","1799","1799","1799","0.3572804927825928","0.3572804927825928","0.3572804927825928","","","","","",""
"610","","","","","","","1801","1801","1801","0.35876187682151794","0.35876187682151794","0.35876187682151794","","","","","",""
"611","","","","","","","1809","1809","1809","0.35956430435180664","0.35956430435180664","0.35956430435180664","","","","","",""
"612","","","","","","","1811","1811","1811","0.35970091819763184","0.35970091819763184","0.35970091819763184","","","","","",""
"613","","","","","","","1819","1819","1819","0.3594381809234619","0.3594381809234619","0.3594381809234619","","","","","",""
"614","","","","","","","1827","1827","1827","0.3598376512527466","0.3598376512527466","0.3598376512527466","","","","","",""
"615","","","","","","","1835","1835","1835","0.3608785569667816","0.3608785569667816","0.3608785569667816","","","","","",""
"616","","","","","","","1837","1837","1837","0.36208757758140564","0.36208757758140564","0.36208757758140564","","","","","",""
"617","","","","","","","1845","1845","1845","0.36319369077682495","0.36319369077682495","0.36319369077682495","","","","","",""
"618","","","","","","","1853","1853","1853","0.3642830550670624","0.3642830550670624","0.3642830550670624","","","","","",""
"619","","","","","","","1855","1855","1855","0.3624075651168823","0.3624075651168823","0.3624075651168823","","","","","",""
"620","","","","","","","1857","1857","1857","0.3593266010284424","0.3593266010284424","0.3593266010284424","","","","","",""
"621","","","","","","","1865","1865","1865","0.3627646267414093","0.3627646267414093","0.3627646267414093","","","","","",""
"622","","","","","","","1873","1873","1873","0.36322927474975586","0.36322927474975586","0.36322927474975586","","","","","",""
"623","","","","","","","1881","1881","1881","0.3646242916584015","0.3646242916584015","0.3646242916584015","","","","","",""
"624","","","","","","","1889","1889","1889","0.36606910824775696","0.36606910824775696","0.36606910824775696","","","","","",""
"625","","","","","","","1891","1891","1891","0.36630958318710327","0.36630958318710327","0.36630958318710327","","","","","",""
"626","","","","","","","1893","1893","1893","0.36748990416526794","0.36748990416526794","0.36748990416526794","","","","","",""
"627","","","","","","","1901","1901","1901","0.36955350637435913","0.36955350637435913","0.36955350637435913","","","","","",""
"628","","","","","","","1909","1909","1909","0.3694413900375366","0.3694413900375366","0.3694413900375366","","","","","",""
"629","","","","","","","1911","1911","1911","0.3697361946105957","0.3697361946105957","0.3697361946105957","","","","","",""
"630","","","","","","","1913","1913","1913","0.37062588334083557","0.37062588334083557","0.37062588334083557","","","","","",""
"631","","","","","","","1921","1921","1921","0.3703575134277344","0.3703575134277344","0.3703575134277344","","","","","",""
"632","","","","","","","1923","1923","1923","0.3881785273551941","0.3881785273551941","0.3881785273551941","","","","","",""
"633","","","","","","","1925","1925","1925","0.3904878795146942","0.3904878795146942","0.3904878795146942","","","","","",""
"634","","","","","","","1927","1927","1927","0.3878721594810486","0.3878721594810486","0.3878721594810486","","","","","",""
"635","","","","","","","1929","1929","1929","0.38541489839553833","0.38541489839553833","0.38541489839553833","","","","","",""
"636","","","","","","","1937","1937","1937","0.38289934396743774","0.38289934396743774","0.38289934396743774","","","","","",""
"637","","","","","","","1939","1939","1939","0.3840075433254242","0.3840075433254242","0.3840075433254242","","","","","",""
"638","","","","","","","1947","1947","1947","0.38192135095596313","0.38192135095596313","0.38192135095596313","","","","","",""
"639","","","","","","","1955","1955","1955","0.38150081038475037","0.38150081038475037","0.38150081038475037","","","","","",""
"640","","","","","","","1957","1957","1957","0.3833472430706024","0.3833472430706024","0.3833472430706024","","","","","",""
"641","","","","","","","1965","1965","1965","0.3819492757320404","0.3819492757320404","0.3819492757320404","","","","","",""
"642","","","","","","","1967","1967","1967","0.38232651352882385","0.38232651352882385","0.38232651352882385","","","","","",""
"643","","","","","","","1969","1969","1969","0.383190393447876","0.383190393447876","0.383190393447876","","","","","",""
"644","","","","","","","1971","1971","1971","0.38246625661849976","0.38246625661849976","0.38246625661849976","","","","","",""
"645","","","","","","","1979","1979","1979","0.3834104835987091","0.3834104835987091","0.3834104835987091","","","","","",""
"646","","","","","","","1987","1987","1987","0.3839171826839447","0.3839171826839447","0.3839171826839447","","","","","",""
"647","","","","","","","1989","1989","1989","0.3842492699623108","0.3842492699623108","0.3842492699623108","","","","","",""
"648","","","","","","","1997","1997","1997","0.38361284136772156","0.38361284136772156","0.38361284136772156","","","","","",""
"649","","","","","","","2005","2005","2005","0.386304646730423","0.386304646730423","0.386304646730423","","","","","",""
"650","","","","","","","2007","2007","2007","0.38469764590263367","0.38469764590263367","0.38469764590263367","","","","","",""
"651","","","","","","","2009","2009","2009","0.38546067476272583","0.38546067476272583","0.38546067476272583","","","","","",""
"652","","","","","","","2011","2011","2011","0.3863474428653717","0.3863474428653717","0.3863474428653717","","","","","",""
"653","","","","","","","2013","2013","2013","0.3851200342178345","0.3851200342178345","0.3851200342178345","","","","","",""
"654","","","","","","","2021","2021","2021","0.3886749744415283","0.3886749744415283","0.3886749744415283","","","","","",""
"655","","","","","","","2029","2029","2029","0.3835655152797699","0.3835655152797699","0.3835655152797699","","","","","",""
"656","","","","","","","2037","2037","2037","0.3855499029159546","0.3855499029159546","0.3855499029159546","","","","","",""
"657","","","","","","","2039","2039","2039","0.39030641317367554","0.39030641317367554","0.39030641317367554","","","","","",""
"658","","","","","","","2047","2047","2047","0.3892432749271393","0.3892432749271393","0.3892432749271393","","","","","",""
"659","","","","","","","2049","2049","2049","0.39056748151779175","0.39056748151779175","0.39056748151779175","","","","","",""
"660","","","","","","","2051","2051","2051","0.3907988667488098","0.3907988667488098","0.3907988667488098","","","","","",""
"661","","","","","","","2053","2053","2053","0.38848406076431274","0.38848406076431274","0.38848406076431274","","","","","",""
"662","","","","","","","2061","2061","2061","0.3890209197998047","0.3890209197998047","0.3890209197998047","","","","","",""
"663","","","","","","","2069","2069","2069","0.38765063881874084","0.38765063881874084","0.38765063881874084","","","","","",""
"664","","","","","","","2077","2077","2077","0.38992759585380554","0.38992759585380554","0.38992759585380554","","","","","",""
"665","","","","","","","2085","2085","2085","0.38988199830055237","0.38988199830055237","0.38988199830055237","","","","","",""
"666","","","","","","","2087","2087","2087","0.3896680176258087","0.3896680176258087","0.3896680176258087","","","","","",""
"667","","","","","","","2089","2089","2089","0.3922509551048279","0.3922509551048279","0.3922509551048279","","","","","",""
"668","","","","","","","2097","2097","2097","0.39492011070251465","0.39492011070251465","0.39492011070251465","","","","","",""
"669","","","","","","","2105","2105","2105","0.3952915668487549","0.3952915668487549","0.3952915668487549","","","","","",""
"670","","","","","","","2107","2107","2107","0.39290618896484375","0.39290618896484375","0.39290618896484375","","","","","",""
"671","","","","","","","2115","2115","2115","0.3949723243713379","0.3949723243713379","0.3949723243713379","","","","","",""
"672","","","","","","","2123","2123","2123","0.39299649000167847","0.39299649000167847","0.39299649000167847","","","","","",""
"673","","","","","","","2125","2125","2125","0.393640398979187","0.393640398979187","0.393640398979187","","","","","",""
"674","","","","","","","2127","2127","2127","0.3931403160095215","0.3931403160095215","0.3931403160095215","","","","","",""
"675","","","","","","","2135","2135","2135","0.3945908844470978","0.3945908844470978","0.3945908844470978","","","","","",""
"676","","","","","","","2137","2137","2137","0.3950488269329071","0.3950488269329071","0.3950488269329071","","","","","",""
"677","","","","","","","2139","2139","2139","0.3972333073616028","0.3972333073616028","0.3972333073616028","","","","","",""
"678","","","","","","","2141","2141","2141","0.3977348506450653","0.3977348506450653","0.3977348506450653","","","","","",""
"679","","","","","","","2143","2143","2143","0.39838722348213196","0.39838722348213196","0.39838722348213196","","","","","",""
"680","","","","","","","2145","2145","2145","0.40077945590019226","0.40077945590019226","0.40077945590019226","","","","","",""
"681","","","","","","","2147","2147","2147","0.40119773149490356","0.40119773149490356","0.40119773149490356","","","","","",""
"682","","","","","","","2149","2149","2149","0.39728665351867676","0.39728665351867676","0.39728665351867676","","","","","",""
"683","","","","","","","2157","2157","2157","0.4022723138332367","0.4022723138332367","0.4022723138332367","","","","","",""
"684","","","","","","","2165","2165","2165","0.3984135687351227","0.3984135687351227","0.3984135687351227","","","","","",""
"685","","","","","","","2167","2167","2167","0.39785656332969666","0.39785656332969666","0.39785656332969666","","","","","",""
"686","","","","","","","2169","2169","2169","0.3972267806529999","0.3972267806529999","0.3972267806529999","","","","","",""
"687","","","","","","","2171","2171","2171","0.39721882343292236","0.39721882343292236","0.39721882343292236","","","","","",""
"688","","","","","","","2173","2173","2173","0.3987186551094055","0.3987186551094055","0.3987186551094055","","","","","",""
"689","","","","","","","2175","2175","2175","0.39901289343833923","0.39901289343833923","0.39901289343833923","","","","","",""
"690","","","","","","","2183","2183","2183","0.40037015080451965","0.40037015080451965","0.40037015080451965","","","","","",""
"691","","","","","","","2185","2185","2185","0.4006029963493347","0.4006029963493347","0.4006029963493347","","","","","",""
"692","","","","","","","2187","2187","2187","0.4005824625492096","0.4005824625492096","0.4005824625492096","","","","","",""
"693","","","","","","","2189","2189","2189","0.4011138081550598","0.4011138081550598","0.4011138081550598","","","","","",""
"694","","","","","","","2191","2191","2191","0.40338703989982605","0.40338703989982605","0.40338703989982605","","","","","",""
"695","","","","","","","2193","2193","2193","0.40493541955947876","0.40493541955947876","0.40493541955947876","","","","","",""
"696","","","","","","","2201","2201","2201","0.40559089183807373","0.40559089183807373","0.40559089183807373","","","","","",""
"697","","","","","","","2203","2203","2203","0.4029976725578308","0.4029976725578308","0.4029976725578308","","","","","",""
"698","","","","","","","2205","2205","2205","0.40205398201942444","0.40205398201942444","0.40205398201942444","","","","","",""
"699","","","","","","","2207","2207","2207","0.4028966426849365","0.4028966426849365","0.4028966426849365","","","","","",""
"700","","","","","","","2215","2215","2215","0.40443140268325806","0.40443140268325806","0.40443140268325806","","","","","",""
"701","","","","","","","2217","2217","2217","0.40417641401290894","0.40417641401290894","0.40417641401290894","","","","","",""
"702","","","","","","","2219","2219","2219","0.4064804017543793","0.4064804017543793","0.4064804017543793","","","","","",""
"703","","","","","","","2221","2221","2221","0.40750664472579956","0.40750664472579956","0.40750664472579956","","","","","",""
"704","","","","","","","2229","2229","2229","0.4060252010822296","0.4060252010822296","0.4060252010822296","","","","","",""
"705","","","","","","","2237","2237","2237","0.40580809116363525","0.40580809116363525","0.40580809116363525","","","","","",""
"706","","","","","","","2239","2239","2239","0.4062022268772125","0.4062022268772125","0.4062022268772125","","","","","",""
"707","","","","","","","2241","2241","2241","0.40692541003227234","0.40692541003227234","0.40692541003227234","","","","","",""
"708","","","","","","","2243","2243","2243","0.406258761882782","0.406258761882782","0.406258761882782","","","","","",""
"709","","","","","","","2251","2251","2251","0.4066682457923889","0.4066682457923889","0.4066682457923889","","","","","",""
"710","","","","","","","2253","2253","2253","0.40611180663108826","0.40611180663108826","0.40611180663108826","","","","","",""
"711","","","","","","","2255","2255","2255","0.4070235788822174","0.4070235788822174","0.4070235788822174","","","","","",""
"712","","","","","","","2257","2257","2257","0.40781369805336","0.40781369805336","0.40781369805336","","","","","",""
"713","","","","","","","2259","2259","2259","0.40905725955963135","0.40905725955963135","0.40905725955963135","","","","","",""
"714","","","","","","","2267","2267","2267","0.4099724590778351","0.4099724590778351","0.4099724590778351","","","","","",""
"715","","","","","","","2275","2275","2275","0.41134700179100037","0.41134700179100037","0.41134700179100037","","","","","",""
"716","","","","","","","2283","2283","2283","0.4098964035511017","0.4098964035511017","0.4098964035511017","","","","","",""
"717","","","","","","","2285","2285","2285","0.41172996163368225","0.41172996163368225","0.41172996163368225","","","","","",""
"718","","","","","","","2293","2293","2293","0.4136495888233185","0.4136495888233185","0.4136495888233185","","","","","",""
"719","","","","","","","2301","2301","2301","0.4151467978954315","0.4151467978954315","0.4151467978954315","","","","","",""
"720","","","","","","","2303","2303","2303","0.4154156446456909","0.4154156446456909","0.4154156446456909","","","","","",""
"721","","","","","","","2311","2311","2311","0.41606196761131287","0.41606196761131287","0.41606196761131287","","","","","",""
"722","","","","","","","2313","2313","2313","0.4171588122844696","0.4171588122844696","0.4171588122844696","","","","","",""
"723","","","","","","","2321","2321","2321","0.4199972450733185","0.4199972450733185","0.4199972450733185","","","","","",""
"724","","","","","","","2323","2323","2323","0.42149561643600464","0.42149561643600464","0.42149561643600464","","","","","",""
"725","","","","","","","2331","2331","2331","0.4214884042739868","0.4214884042739868","0.4214884042739868","","","","","",""
"726","","","","","","","2339","2339","2339","0.4207744300365448","0.4207744300365448","0.4207744300365448","","","","","",""
