"epoch","16/05 17:25:53 Standard (weights)3 (continued899) - _step","16/05 17:25:53 Standard (weights)3 (continued899) - _step__MIN","16/05 17:25:53 Standard (weights)3 (continued899) - _step__MAX","16/05 17:25:53 Standard (weights)3 (continued899) - Discriminator_fc_layers1.bias_norm","16/05 17:25:53 Standard (weights)3 (continued899) - Discriminator_fc_layers1.bias_norm__MIN","16/05 17:25:53 Standard (weights)3 (continued899) - Discriminator_fc_layers1.bias_norm__MAX","06/05 14:47:18 - Standard (weights)2 (continued250) - _step","06/05 14:47:18 - Standard (weights)2 (continued250) - _step__MIN","06/05 14:47:18 - Standard (weights)2 (continued250) - _step__MAX","06/05 14:47:18 - Standard (weights)2 (continued250) - Discriminator_fc_layers1.bias_norm","06/05 14:47:18 - Standard (weights)2 (continued250) - Discriminator_fc_layers1.bias_norm__MIN","06/05 14:47:18 - Standard (weights)2 (continued250) - Discriminator_fc_layers1.bias_norm__MAX","29/04 10:06:37 Standard (weights)1 - _step","29/04 10:06:37 Standard (weights)1 - _step__MIN","29/04 10:06:37 Standard (weights)1 - _step__MAX","29/04 10:06:37 Standard (weights)1 - Discriminator_fc_layers1.bias_norm","29/04 10:06:37 Standard (weights)1 - Discriminator_fc_layers1.bias_norm__MIN","29/04 10:06:37 Standard (weights)1 - Discriminator_fc_layers1.bias_norm__MAX"
"459","","","","","","","1037","1037","1037","1.2872710227966309","1.2872710227966309","1.2872710227966309","","","","","",""
"460","","","","","","","1039","1039","1039","1.2886673212051392","1.2886673212051392","1.2886673212051392","","","","","",""
"461","","","","","","","1047","1047","1047","1.288979411125183","1.288979411125183","1.288979411125183","","","","","",""
"462","","","","","","","1049","1049","1049","1.290289044380188","1.290289044380188","1.290289044380188","","","","","",""
"463","","","","","","","1051","1051","1051","1.2957864999771118","1.2957864999771118","1.2957864999771118","","","","","",""
"464","","","","","","","1059","1059","1059","1.2982707023620605","1.2982707023620605","1.2982707023620605","","","","","",""
"465","","","","","","","1067","1067","1067","1.3029004335403442","1.3029004335403442","1.3029004335403442","","","","","",""
"466","","","","","","","1069","1069","1069","1.3043862581253052","1.3043862581253052","1.3043862581253052","","","","","",""
"467","","","","","","","1077","1077","1077","1.3043866157531738","1.3043866157531738","1.3043866157531738","","","","","",""
"468","","","","","","","1085","1085","1085","1.3043756484985352","1.3043756484985352","1.3043756484985352","","","","","",""
"469","","","","","","","1093","1093","1093","1.3049637079238892","1.3049637079238892","1.3049637079238892","","","","","",""
"470","","","","","","","1101","1101","1101","1.3061680793762207","1.3061680793762207","1.3061680793762207","","","","","",""
"471","","","","","","","1109","1109","1109","1.3065881729125977","1.3065881729125977","1.3065881729125977","","","","","",""
"472","","","","","","","1111","1111","1111","1.3066933155059814","1.3066933155059814","1.3066933155059814","","","","","",""
"473","","","","","","","1113","1113","1113","1.3066879510879517","1.3066879510879517","1.3066879510879517","","","","","",""
"474","","","","","","","1121","1121","1121","1.3066785335540771","1.3066785335540771","1.3066785335540771","","","","","",""
"475","","","","","","","1129","1129","1129","1.306941032409668","1.306941032409668","1.306941032409668","","","","","",""
"476","","","","","","","1137","1137","1137","1.3069469928741455","1.3069469928741455","1.3069469928741455","","","","","",""
"477","","","","","","","1145","1145","1145","1.3072274923324585","1.3072274923324585","1.3072274923324585","","","","","",""
"478","","","","","","","1147","1147","1147","1.307293176651001","1.307293176651001","1.307293176651001","","","","","",""
"479","","","","","","","1149","1149","1149","1.3071085214614868","1.3071085214614868","1.3071085214614868","","","","","",""
"480","","","","","","","1151","1151","1151","1.307344913482666","1.307344913482666","1.307344913482666","","","","","",""
"481","","","","","","","1153","1153","1153","1.307355284690857","1.307355284690857","1.307355284690857","","","","","",""
"482","","","","","","","1161","1161","1161","1.3074787855148315","1.3074787855148315","1.3074787855148315","","","","","",""
"483","","","","","","","1163","1163","1163","1.3077434301376343","1.3077434301376343","1.3077434301376343","","","","","",""
"484","","","","","","","1171","1171","1171","1.3082797527313232","1.3082797527313232","1.3082797527313232","","","","","",""
"485","","","","","","","1173","1173","1173","1.3084546327590942","1.3084546327590942","1.3084546327590942","","","","","",""
"486","","","","","","","1175","1175","1175","1.3118960857391357","1.3118960857391357","1.3118960857391357","","","","","",""
"487","","","","","","","1183","1183","1183","1.3162152767181396","1.3162152767181396","1.3162152767181396","","","","","",""
"488","","","","","","","1191","1191","1191","1.3187339305877686","1.3187339305877686","1.3187339305877686","","","","","",""
"489","","","","","","","1193","1193","1193","1.3210207223892212","1.3210207223892212","1.3210207223892212","","","","","",""
"490","","","","","","","1201","1201","1201","1.3211649656295776","1.3211649656295776","1.3211649656295776","","","","","",""
"491","","","","","","","1203","1203","1203","1.3221417665481567","1.3221417665481567","1.3221417665481567","","","","","",""
"492","","","","","","","1205","1205","1205","1.3226377964019775","1.3226377964019775","1.3226377964019775","","","","","",""
"493","","","","","","","1213","1213","1213","1.3232496976852417","1.3232496976852417","1.3232496976852417","","","","","",""
"494","","","","","","","1215","1215","1215","1.3242437839508057","1.3242437839508057","1.3242437839508057","","","","","",""
"495","","","","","","","1223","1223","1223","1.3242568969726562","1.3242568969726562","1.3242568969726562","","","","","",""
"496","","","","","","","1225","1225","1225","1.3240587711334229","1.3240587711334229","1.3240587711334229","","","","","",""
"497","","","","","","","1227","1227","1227","1.328721046447754","1.328721046447754","1.328721046447754","","","","","",""
"498","","","","","","","1235","1235","1235","1.328840970993042","1.328840970993042","1.328840970993042","","","","","",""
"499","","","","","","","1237","1237","1237","1.3282697200775146","1.3282697200775146","1.3282697200775146","","","","","",""
"500","","","","","","","1245","1245","1245","1.3291462659835815","1.3291462659835815","1.3291462659835815","","","","","",""
"501","","","","","","","1247","1247","1247","1.3323862552642822","1.3323862552642822","1.3323862552642822","","","","","",""
"502","","","","","","","1249","1249","1249","1.3323609828948975","1.3323609828948975","1.3323609828948975","","","","","",""
"503","","","","","","","1257","1257","1257","1.3355077505111694","1.3355077505111694","1.3355077505111694","","","","","",""
"504","","","","","","","1259","1259","1259","1.336234211921692","1.336234211921692","1.336234211921692","","","","","",""
"505","","","","","","","1267","1267","1267","1.3420416116714478","1.3420416116714478","1.3420416116714478","","","","","",""
"506","","","","","","","1275","1275","1275","1.3425004482269287","1.3425004482269287","1.3425004482269287","","","","","",""
"507","","","","","","","1283","1283","1283","1.342930793762207","1.342930793762207","1.342930793762207","","","","","",""
"508","","","","","","","1291","1291","1291","1.343471884727478","1.343471884727478","1.343471884727478","","","","","",""
"509","","","","","","","1299","1299","1299","1.3438692092895508","1.3438692092895508","1.3438692092895508","","","","","",""
"510","","","","","","","1307","1307","1307","1.3434056043624878","1.3434056043624878","1.3434056043624878","","","","","",""
"511","","","","","","","1315","1315","1315","1.3434760570526123","1.3434760570526123","1.3434760570526123","","","","","",""
"512","","","","","","","1323","1323","1323","1.345901608467102","1.345901608467102","1.345901608467102","","","","","",""
"513","","","","","","","1331","1331","1331","1.3484948873519897","1.3484948873519897","1.3484948873519897","","","","","",""
"514","","","","","","","1333","1333","1333","1.357283115386963","1.357283115386963","1.357283115386963","","","","","",""
"515","","","","","","","1335","1335","1335","1.3576041460037231","1.3576041460037231","1.3576041460037231","","","","","",""
"516","","","","","","","1337","1337","1337","1.3578581809997559","1.3578581809997559","1.3578581809997559","","","","","",""
"517","","","","","","","1339","1339","1339","1.3574330806732178","1.3574330806732178","1.3574330806732178","","","","","",""
"518","","","","","","","1341","1341","1341","1.3580795526504517","1.3580795526504517","1.3580795526504517","","","","","",""
"519","","","","","","","1343","1343","1343","1.3616769313812256","1.3616769313812256","1.3616769313812256","","","","","",""
"520","","","","","","","1351","1351","1351","1.3661980628967285","1.3661980628967285","1.3661980628967285","","","","","",""
"521","","","","","","","1359","1359","1359","1.3666554689407349","1.3666554689407349","1.3666554689407349","","","","","",""
"522","","","","","","","1361","1361","1361","1.3666839599609375","1.3666839599609375","1.3666839599609375","","","","","",""
"523","","","","","","","1363","1363","1363","1.3667285442352295","1.3667285442352295","1.3667285442352295","","","","","",""
"524","","","","","","","1371","1371","1371","1.3667519092559814","1.3667519092559814","1.3667519092559814","","","","","",""
"525","","","","","","","1379","1379","1379","1.3670734167099","1.3670734167099","1.3670734167099","","","","","",""
"526","","","","","","","1387","1387","1387","1.3688865900039673","1.3688865900039673","1.3688865900039673","","","","","",""
"527","","","","","","","1389","1389","1389","1.36892569065094","1.36892569065094","1.36892569065094","","","","","",""
"528","","","","","","","1397","1397","1397","1.3693703413009644","1.3693703413009644","1.3693703413009644","","","","","",""
"529","","","","","","","1399","1399","1399","1.36968195438385","1.36968195438385","1.36968195438385","","","","","",""
"530","","","","","","","1401","1401","1401","1.369674801826477","1.369674801826477","1.369674801826477","","","","","",""
"531","","","","","","","1409","1409","1409","1.3706495761871338","1.3706495761871338","1.3706495761871338","","","","","",""
"532","","","","","","","1411","1411","1411","1.3706375360488892","1.3706375360488892","1.3706375360488892","","","","","",""
"533","","","","","","","1419","1419","1419","1.3706119060516357","1.3706119060516357","1.3706119060516357","","","","","",""
"534","","","","","","","1421","1421","1421","1.3711345195770264","1.3711345195770264","1.3711345195770264","","","","","",""
"535","","","","","","","1423","1423","1423","1.3714345693588257","1.3714345693588257","1.3714345693588257","","","","","",""
"536","","","","","","","1431","1431","1431","1.3715533018112183","1.3715533018112183","1.3715533018112183","","","","","",""
"537","","","","","","","1433","1433","1433","1.3717838525772095","1.3717838525772095","1.3717838525772095","","","","","",""
"538","","","","","","","1441","1441","1441","1.3717620372772217","1.3717620372772217","1.3717620372772217","","","","","",""
"539","","","","","","","1443","1443","1443","1.372276782989502","1.372276782989502","1.372276782989502","","","","","",""
"540","","","","","","","1451","1451","1451","1.3728424310684204","1.3728424310684204","1.3728424310684204","","","","","",""
"541","","","","","","","1459","1459","1459","1.3730928897857666","1.3730928897857666","1.3730928897857666","","","","","",""
"542","","","","","","","1467","1467","1467","1.3733667135238647","1.3733667135238647","1.3733667135238647","","","","","",""
"543","","","","","","","1475","1475","1475","1.3708347082138062","1.3708347082138062","1.3708347082138062","","","","","",""
"544","","","","","","","1483","1483","1483","1.370989441871643","1.370989441871643","1.370989441871643","","","","","",""
"545","","","","","","","1485","1485","1485","1.3684368133544922","1.3684368133544922","1.3684368133544922","","","","","",""
"546","","","","","","","1493","1493","1493","1.3736205101013184","1.3736205101013184","1.3736205101013184","","","","","",""
"547","","","","","","","1501","1501","1501","1.3738718032836914","1.3738718032836914","1.3738718032836914","","","","","",""
"548","","","","","","","1503","1503","1503","1.3752527236938477","1.3752527236938477","1.3752527236938477","","","","","",""
"549","","","","","","","1505","1505","1505","1.376071572303772","1.376071572303772","1.376071572303772","","","","","",""
"550","","","","","","","1513","1513","1513","1.3765016794204712","1.3765016794204712","1.3765016794204712","","","","","",""
"551","","","","","","","1515","1515","1515","1.3787773847579956","1.3787773847579956","1.3787773847579956","","","","","",""
"552","","","","","","","1517","1517","1517","1.379220962524414","1.379220962524414","1.379220962524414","","","","","",""
"553","","","","","","","1519","1519","1519","1.379223346710205","1.379223346710205","1.379223346710205","","","","","",""
"554","","","","","","","1527","1527","1527","1.380702257156372","1.380702257156372","1.380702257156372","","","","","",""
"555","","","","","","","1529","1529","1529","1.3812156915664673","1.3812156915664673","1.3812156915664673","","","","","",""
"556","","","","","","","1537","1537","1537","1.3813327550888062","1.3813327550888062","1.3813327550888062","","","","","",""
"557","","","","","","","1539","1539","1539","1.3816198110580444","1.3816198110580444","1.3816198110580444","","","","","",""
"558","","","","","","","1541","1541","1541","1.3811808824539185","1.3811808824539185","1.3811808824539185","","","","","",""
"559","","","","","","","1543","1543","1543","1.3804832696914673","1.3804832696914673","1.3804832696914673","","","","","",""
"560","","","","","","","1545","1545","1545","1.387248158454895","1.387248158454895","1.387248158454895","","","","","",""
"561","","","","","","","1553","1553","1553","1.3876177072525024","1.3876177072525024","1.3876177072525024","","","","","",""
"562","","","","","","","1555","1555","1555","1.3872730731964111","1.3872730731964111","1.3872730731964111","","","","","",""
"563","","","","","","","1557","1557","1557","1.387410044670105","1.387410044670105","1.387410044670105","","","","","",""
"564","","","","","","","1559","1559","1559","1.3873512744903564","1.3873512744903564","1.3873512744903564","","","","","",""
"565","","","","","","","1567","1567","1567","1.3877756595611572","1.3877756595611572","1.3877756595611572","","","","","",""
"566","","","","","","","1569","1569","1569","1.3870970010757446","1.3870970010757446","1.3870970010757446","","","","","",""
"567","","","","","","","1571","1571","1571","1.3888858556747437","1.3888858556747437","1.3888858556747437","","","","","",""
"568","","","","","","","1579","1579","1579","1.3897963762283325","1.3897963762283325","1.3897963762283325","","","","","",""
"569","","","","","","","1581","1581","1581","1.3903186321258545","1.3903186321258545","1.3903186321258545","","","","","",""
"570","","","","","","","1583","1583","1583","1.3944579362869263","1.3944579362869263","1.3944579362869263","","","","","",""
"571","","","","","","","1585","1585","1585","1.3948100805282593","1.3948100805282593","1.3948100805282593","","","","","",""
"572","","","","","","","1593","1593","1593","1.3959509134292603","1.3959509134292603","1.3959509134292603","","","","","",""
"573","","","","","","","1595","1595","1595","1.3967301845550537","1.3967301845550537","1.3967301845550537","","","","","",""
"574","","","","","","","1603","1603","1603","1.4000519514083862","1.4000519514083862","1.4000519514083862","","","","","",""
"575","","","","","","","1605","1605","1605","1.402319073677063","1.402319073677063","1.402319073677063","","","","","",""
"576","","","","","","","1607","1607","1607","1.4035276174545288","1.4035276174545288","1.4035276174545288","","","","","",""
"577","","","","","","","1615","1615","1615","1.405256986618042","1.405256986618042","1.405256986618042","","","","","",""
"578","","","","","","","1623","1623","1623","1.4063405990600586","1.4063405990600586","1.4063405990600586","","","","","",""
"579","","","","","","","1631","1631","1631","1.407578706741333","1.407578706741333","1.407578706741333","","","","","",""
"580","","","","","","","1639","1639","1639","1.4074974060058594","1.4074974060058594","1.4074974060058594","","","","","",""
"581","","","","","","","1647","1647","1647","1.4126412868499756","1.4126412868499756","1.4126412868499756","","","","","",""
"582","","","","","","","1655","1655","1655","1.4126323461532593","1.4126323461532593","1.4126323461532593","","","","","",""
"583","","","","","","","1663","1663","1663","1.412657618522644","1.412657618522644","1.412657618522644","","","","","",""
"584","","","","","","","1671","1671","1671","1.412634253501892","1.412634253501892","1.412634253501892","","","","","",""
"585","","","","","","","1679","1679","1679","1.4126373529434204","1.4126373529434204","1.4126373529434204","","","","","",""
"586","","","","","","","1687","1687","1687","1.4126672744750977","1.4126672744750977","1.4126672744750977","","","","","",""
"587","","","","","","","1695","1695","1695","1.412660002708435","1.412660002708435","1.412660002708435","","","","","",""
"588","","","","","","","1703","1703","1703","1.412645697593689","1.412645697593689","1.412645697593689","","","","","",""
"589","","","","","","","1705","1705","1705","1.412650465965271","1.412650465965271","1.412650465965271","","","","","",""
"590","","","","","","","1707","1707","1707","1.4126704931259155","1.4126704931259155","1.4126704931259155","","","","","",""
"591","","","","","","","1709","1709","1709","1.4127498865127563","1.4127498865127563","1.4127498865127563","","","","","",""
"592","","","","","","","1711","1711","1711","1.411385416984558","1.411385416984558","1.411385416984558","","","","","",""
"593","","","","","","","1713","1713","1713","1.412387490272522","1.412387490272522","1.412387490272522","","","","","",""
"594","","","","","","","1715","1715","1715","1.413329839706421","1.413329839706421","1.413329839706421","","","","","",""
"595","","","","","","","1717","1717","1717","1.4133179187774658","1.4133179187774658","1.4133179187774658","","","","","",""
"596","","","","","","","1725","1725","1725","1.4135792255401611","1.4135792255401611","1.4135792255401611","","","","","",""
"597","","","","","","","1727","1727","1727","1.4141682386398315","1.4141682386398315","1.4141682386398315","","","","","",""
"598","","","","","","","1735","1735","1735","1.4186766147613525","1.4186766147613525","1.4186766147613525","","","","","",""
"599","","","","","","","1743","1743","1743","1.4189629554748535","1.4189629554748535","1.4189629554748535","","","","","",""
"600","","","","","","","1751","1751","1751","1.4190075397491455","1.4190075397491455","1.4190075397491455","","","","","",""
"601","","","","","","","1759","1759","1759","1.4190691709518433","1.4190691709518433","1.4190691709518433","","","","","",""
"602","","","","","","","1761","1761","1761","1.4190993309020996","1.4190993309020996","1.4190993309020996","","","","","",""
"603","","","","","","","1769","1769","1769","1.4188556671142578","1.4188556671142578","1.4188556671142578","","","","","",""
"604","","","","","","","1777","1777","1777","1.419197916984558","1.419197916984558","1.419197916984558","","","","","",""
"605","","","","","","","1785","1785","1785","1.4199246168136597","1.4199246168136597","1.4199246168136597","","","","","",""
"606","","","","","","","1787","1787","1787","1.4200907945632935","1.4200907945632935","1.4200907945632935","","","","","",""
"607","","","","","","","1789","1789","1789","1.4233624935150146","1.4233624935150146","1.4233624935150146","","","","","",""
"608","","","","","","","1791","1791","1791","1.423393726348877","1.423393726348877","1.423393726348877","","","","","",""
"609","","","","","","","1799","1799","1799","1.4234079122543335","1.4234079122543335","1.4234079122543335","","","","","",""
"610","","","","","","","1801","1801","1801","1.4234439134597778","1.4234439134597778","1.4234439134597778","","","","","",""
"611","","","","","","","1809","1809","1809","1.4233888387680054","1.4233888387680054","1.4233888387680054","","","","","",""
"612","","","","","","","1811","1811","1811","1.423466444015503","1.423466444015503","1.423466444015503","","","","","",""
"613","","","","","","","1819","1819","1819","1.4230436086654663","1.4230436086654663","1.4230436086654663","","","","","",""
"614","","","","","","","1827","1827","1827","1.4230668544769287","1.4230668544769287","1.4230668544769287","","","","","",""
"615","","","","","","","1835","1835","1835","1.4230886697769165","1.4230886697769165","1.4230886697769165","","","","","",""
"616","","","","","","","1837","1837","1837","1.4230923652648926","1.4230923652648926","1.4230923652648926","","","","","",""
"617","","","","","","","1845","1845","1845","1.4455007314682007","1.4455007314682007","1.4455007314682007","","","","","",""
"618","","","","","","","1853","1853","1853","1.448927879333496","1.448927879333496","1.448927879333496","","","","","",""
"619","","","","","","","1855","1855","1855","1.4509756565093994","1.4509756565093994","1.4509756565093994","","","","","",""
"620","","","","","","","1857","1857","1857","1.451319932937622","1.451319932937622","1.451319932937622","","","","","",""
"621","","","","","","","1865","1865","1865","1.4515928030014038","1.4515928030014038","1.4515928030014038","","","","","",""
"622","","","","","","","1873","1873","1873","1.4518660306930542","1.4518660306930542","1.4518660306930542","","","","","",""
"623","","","","","","","1881","1881","1881","1.4518667459487915","1.4518667459487915","1.4518667459487915","","","","","",""
"624","","","","","","","1889","1889","1889","1.4518824815750122","1.4518824815750122","1.4518824815750122","","","","","",""
"625","","","","","","","1891","1891","1891","1.452277421951294","1.452277421951294","1.452277421951294","","","","","",""
"626","","","","","","","1893","1893","1893","1.4524511098861694","1.4524511098861694","1.4524511098861694","","","","","",""
"627","","","","","","","1901","1901","1901","1.4514720439910889","1.4514720439910889","1.4514720439910889","","","","","",""
"628","","","","","","","1909","1909","1909","1.4524681568145752","1.4524681568145752","1.4524681568145752","","","","","",""
"629","","","","","","","1911","1911","1911","1.4565101861953735","1.4565101861953735","1.4565101861953735","","","","","",""
"630","","","","","","","1913","1913","1913","1.4583810567855835","1.4583810567855835","1.4583810567855835","","","","","",""
"631","","","","","","","1921","1921","1921","1.4605036973953247","1.4605036973953247","1.4605036973953247","","","","","",""
"632","","","","","","","1923","1923","1923","1.4619534015655518","1.4619534015655518","1.4619534015655518","","","","","",""
"633","","","","","","","1925","1925","1925","1.4624011516571045","1.4624011516571045","1.4624011516571045","","","","","",""
"634","","","","","","","1927","1927","1927","1.4623780250549316","1.4623780250549316","1.4623780250549316","","","","","",""
"635","","","","","","","1929","1929","1929","1.4629237651824951","1.4629237651824951","1.4629237651824951","","","","","",""
"636","","","","","","","1937","1937","1937","1.463232398033142","1.463232398033142","1.463232398033142","","","","","",""
"637","","","","","","","1939","1939","1939","1.4632731676101685","1.4632731676101685","1.4632731676101685","","","","","",""
"638","","","","","","","1947","1947","1947","1.4632657766342163","1.4632657766342163","1.4632657766342163","","","","","",""
"639","","","","","","","1955","1955","1955","1.4632774591445923","1.4632774591445923","1.4632774591445923","","","","","",""
"640","","","","","","","1957","1957","1957","1.4633533954620361","1.4633533954620361","1.4633533954620361","","","","","",""
"641","","","","","","","1965","1965","1965","1.463356375694275","1.463356375694275","1.463356375694275","","","","","",""
"642","","","","","","","1967","1967","1967","1.4633617401123047","1.4633617401123047","1.4633617401123047","","","","","",""
"643","","","","","","","1969","1969","1969","1.4632606506347656","1.4632606506347656","1.4632606506347656","","","","","",""
"644","","","","","","","1971","1971","1971","1.4636584520339966","1.4636584520339966","1.4636584520339966","","","","","",""
"645","","","","","","","1979","1979","1979","1.4638711214065552","1.4638711214065552","1.4638711214065552","","","","","",""
"646","","","","","","","1987","1987","1987","1.4647941589355469","1.4647941589355469","1.4647941589355469","","","","","",""
"647","","","","","","","1989","1989","1989","1.4643627405166626","1.4643627405166626","1.4643627405166626","","","","","",""
"648","","","","","","","1997","1997","1997","1.4639970064163208","1.4639970064163208","1.4639970064163208","","","","","",""
"649","","","","","","","2005","2005","2005","1.4649715423583984","1.4649715423583984","1.4649715423583984","","","","","",""
"650","","","","","","","2007","2007","2007","1.4675426483154297","1.4675426483154297","1.4675426483154297","","","","","",""
"651","","","","","","","2009","2009","2009","1.468186616897583","1.468186616897583","1.468186616897583","","","","","",""
"652","","","","","","","2011","2011","2011","1.468184471130371","1.468184471130371","1.468184471130371","","","","","",""
"653","","","","","","","2013","2013","2013","1.46803879737854","1.46803879737854","1.46803879737854","","","","","",""
"654","","","","","","","2021","2021","2021","1.4712183475494385","1.4712183475494385","1.4712183475494385","","","","","",""
"655","","","","","","","2029","2029","2029","1.474948525428772","1.474948525428772","1.474948525428772","","","","","",""
"656","","","","","","","2037","2037","2037","1.4749351739883423","1.4749351739883423","1.4749351739883423","","","","","",""
"657","","","","","","","2039","2039","2039","1.476885437965393","1.476885437965393","1.476885437965393","","","","","",""
"658","","","","","","","2047","2047","2047","1.4782413244247437","1.4782413244247437","1.4782413244247437","","","","","",""
"659","","","","","","","2049","2049","2049","1.4796199798583984","1.4796199798583984","1.4796199798583984","","","","","",""
"660","","","","","","","2051","2051","2051","1.4796221256256104","1.4796221256256104","1.4796221256256104","","","","","",""
"661","","","","","","","2053","2053","2053","1.4805058240890503","1.4805058240890503","1.4805058240890503","","","","","",""
"662","","","","","","","2061","2061","2061","1.479704737663269","1.479704737663269","1.479704737663269","","","","","",""
"663","","","","","","","2069","2069","2069","1.4797046184539795","1.4797046184539795","1.4797046184539795","","","","","",""
"664","","","","","","","2077","2077","2077","1.4797006845474243","1.4797006845474243","1.4797006845474243","","","","","",""
"665","","","","","","","2085","2085","2085","1.481899380683899","1.481899380683899","1.481899380683899","","","","","",""
"666","","","","","","","2087","2087","2087","1.4818851947784424","1.4818851947784424","1.4818851947784424","","","","","",""
"667","","","","","","","2089","2089","2089","1.4819073677062988","1.4819073677062988","1.4819073677062988","","","","","",""
"668","","","","","","","2097","2097","2097","1.481904149055481","1.481904149055481","1.481904149055481","","","","","",""
"669","","","","","","","2105","2105","2105","1.4819022417068481","1.4819022417068481","1.4819022417068481","","","","","",""
"670","","","","","","","2107","2107","2107","1.4818593263626099","1.4818593263626099","1.4818593263626099","","","","","",""
"671","","","","","","","2115","2115","2115","1.481952428817749","1.481952428817749","1.481952428817749","","","","","",""
"672","","","","","","","2123","2123","2123","1.4829771518707275","1.4829771518707275","1.4829771518707275","","","","","",""
"673","","","","","","","2125","2125","2125","1.4842923879623413","1.4842923879623413","1.4842923879623413","","","","","",""
"674","","","","","","","2127","2127","2127","1.483863353729248","1.483863353729248","1.483863353729248","","","","","",""
"675","","","","","","","2135","2135","2135","1.4836431741714478","1.4836431741714478","1.4836431741714478","","","","","",""
"676","","","","","","","2137","2137","2137","1.4836524724960327","1.4836524724960327","1.4836524724960327","","","","","",""
"677","","","","","","","2139","2139","2139","1.4836541414260864","1.4836541414260864","1.4836541414260864","","","","","",""
"678","","","","","","","2141","2141","2141","1.482316493988037","1.482316493988037","1.482316493988037","","","","","",""
"679","","","","","","","2143","2143","2143","1.482712745666504","1.482712745666504","1.482712745666504","","","","","",""
"680","","","","","","","2145","2145","2145","1.484787940979004","1.484787940979004","1.484787940979004","","","","","",""
"681","","","","","","","2147","2147","2147","1.4849839210510254","1.4849839210510254","1.4849839210510254","","","","","",""
"682","","","","","","","2149","2149","2149","1.4877102375030518","1.4877102375030518","1.4877102375030518","","","","","",""
"683","","","","","","","2157","2157","2157","1.4899747371673584","1.4899747371673584","1.4899747371673584","","","","","",""
"684","","","","","","","2165","2165","2165","1.4901903867721558","1.4901903867721558","1.4901903867721558","","","","","",""
"685","","","","","","","2167","2167","2167","1.4901715517044067","1.4901715517044067","1.4901715517044067","","","","","",""
"686","","","","","","","2169","2169","2169","1.4919288158416748","1.4919288158416748","1.4919288158416748","","","","","",""
"687","","","","","","","2171","2171","2171","1.4928852319717407","1.4928852319717407","1.4928852319717407","","","","","",""
"688","","","","","","","2173","2173","2173","1.4932700395584106","1.4932700395584106","1.4932700395584106","","","","","",""
"689","","","","","","","2175","2175","2175","1.4932702779769897","1.4932702779769897","1.4932702779769897","","","","","",""
"690","","","","","","","2183","2183","2183","1.4857831001281738","1.4857831001281738","1.4857831001281738","","","","","",""
"691","","","","","","","2185","2185","2185","1.4796501398086548","1.4796501398086548","1.4796501398086548","","","","","",""
"692","","","","","","","2187","2187","2187","1.4802122116088867","1.4802122116088867","1.4802122116088867","","","","","",""
"693","","","","","","","2189","2189","2189","1.4812346696853638","1.4812346696853638","1.4812346696853638","","","","","",""
"694","","","","","","","2191","2191","2191","1.4824810028076172","1.4824810028076172","1.4824810028076172","","","","","",""
"695","","","","","","","2193","2193","2193","1.483009696006775","1.483009696006775","1.483009696006775","","","","","",""
"696","","","","","","","2201","2201","2201","1.4863007068634033","1.4863007068634033","1.4863007068634033","","","","","",""
"697","","","","","","","2203","2203","2203","1.4896520376205444","1.4896520376205444","1.4896520376205444","","","","","",""
"698","","","","","","","2205","2205","2205","1.4935232400894165","1.4935232400894165","1.4935232400894165","","","","","",""
"699","","","","","","","2207","2207","2207","1.4934998750686646","1.4934998750686646","1.4934998750686646","","","","","",""
"700","","","","","","","2215","2215","2215","1.494783878326416","1.494783878326416","1.494783878326416","","","","","",""
"701","","","","","","","2217","2217","2217","1.4968494176864624","1.4968494176864624","1.4968494176864624","","","","","",""
"702","","","","","","","2219","2219","2219","1.4968420267105103","1.4968420267105103","1.4968420267105103","","","","","",""
"703","","","","","","","2221","2221","2221","1.4968526363372803","1.4968526363372803","1.4968526363372803","","","","","",""
"704","","","","","","","2229","2229","2229","1.4971776008605957","1.4971776008605957","1.4971776008605957","","","","","",""
"705","","","","","","","2237","2237","2237","1.496874213218689","1.496874213218689","1.496874213218689","","","","","",""
"706","","","","","","","2239","2239","2239","1.4968622922897339","1.4968622922897339","1.4968622922897339","","","","","",""
"707","","","","","","","2241","2241","2241","1.4963644742965698","1.4963644742965698","1.4963644742965698","","","","","",""
"708","","","","","","","2243","2243","2243","1.4951982498168945","1.4951982498168945","1.4951982498168945","","","","","",""
"709","","","","","","","2251","2251","2251","1.4977424144744873","1.4977424144744873","1.4977424144744873","","","","","",""
"710","","","","","","","2253","2253","2253","1.4980682134628296","1.4980682134628296","1.4980682134628296","","","","","",""
"711","","","","","","","2255","2255","2255","1.4983519315719604","1.4983519315719604","1.4983519315719604","","","","","",""
"712","","","","","","","2257","2257","2257","1.4983539581298828","1.4983539581298828","1.4983539581298828","","","","","",""
"713","","","","","","","2259","2259","2259","1.5027657747268677","1.5027657747268677","1.5027657747268677","","","","","",""
"714","","","","","","","2267","2267","2267","1.502822756767273","1.502822756767273","1.502822756767273","","","","","",""
"715","","","","","","","2275","2275","2275","1.502746343612671","1.502746343612671","1.502746343612671","","","","","",""
"716","","","","","","","2283","2283","2283","1.5047320127487183","1.5047320127487183","1.5047320127487183","","","","","",""
"717","","","","","","","2285","2285","2285","1.5046632289886475","1.5046632289886475","1.5046632289886475","","","","","",""
