"epoch","16/05 17:25:53 Standard (weights)3 (continued899) - _step","16/05 17:25:53 Standard (weights)3 (continued899) - _step__MIN","16/05 17:25:53 Standard (weights)3 (continued899) - _step__MAX","16/05 17:25:53 Standard (weights)3 (continued899) - Discriminator_conv_layers.5.conv.weight_orig_norm","16/05 17:25:53 Standard (weights)3 (continued899) - Discriminator_conv_layers.5.conv.weight_orig_norm__MIN","16/05 17:25:53 Standard (weights)3 (continued899) - Discriminator_conv_layers.5.conv.weight_orig_norm__MAX","06/05 14:47:18 - Standard (weights)2 (continued250) - _step","06/05 14:47:18 - Standard (weights)2 (continued250) - _step__MIN","06/05 14:47:18 - Standard (weights)2 (continued250) - _step__MAX","06/05 14:47:18 - Standard (weights)2 (continued250) - Discriminator_conv_layers.5.conv.weight_orig_norm","06/05 14:47:18 - Standard (weights)2 (continued250) - Discriminator_conv_layers.5.conv.weight_orig_norm__MIN","06/05 14:47:18 - Standard (weights)2 (continued250) - Discriminator_conv_layers.5.conv.weight_orig_norm__MAX","29/04 10:06:37 Standard (weights)1 - _step","29/04 10:06:37 Standard (weights)1 - _step__MIN","29/04 10:06:37 Standard (weights)1 - _step__MAX","29/04 10:06:37 Standard (weights)1 - Discriminator_conv_layers.5.conv.weight_orig_norm","29/04 10:06:37 Standard (weights)1 - Discriminator_conv_layers.5.conv.weight_orig_norm__MIN","29/04 10:06:37 Standard (weights)1 - Discriminator_conv_layers.5.conv.weight_orig_norm__MAX"
"493","","","","","","","1213","1213","1213","26.90764808654785","26.90764808654785","26.90764808654785","","","","","",""
"494","","","","","","","1215","1215","1215","26.943370819091797","26.943370819091797","26.943370819091797","","","","","",""
"495","","","","","","","1223","1223","1223","26.97037696838379","26.97037696838379","26.97037696838379","","","","","",""
"496","","","","","","","1225","1225","1225","26.91366958618164","26.91366958618164","26.91366958618164","","","","","",""
"497","","","","","","","1227","1227","1227","26.975229263305664","26.975229263305664","26.975229263305664","","","","","",""
"498","","","","","","","1235","1235","1235","26.9547119140625","26.9547119140625","26.9547119140625","","","","","",""
"499","","","","","","","1237","1237","1237","26.953041076660156","26.953041076660156","26.953041076660156","","","","","",""
"500","","","","","","","1245","1245","1245","26.9776668548584","26.9776668548584","26.9776668548584","","","","","",""
"501","","","","","","","1247","1247","1247","26.972810745239258","26.972810745239258","26.972810745239258","","","","","",""
"502","","","","","","","1249","1249","1249","26.972454071044922","26.972454071044922","26.972454071044922","","","","","",""
"503","","","","","","","1257","1257","1257","27.003494262695312","27.003494262695312","27.003494262695312","","","","","",""
"504","","","","","","","1259","1259","1259","27.04201316833496","27.04201316833496","27.04201316833496","","","","","",""
"505","","","","","","","1267","1267","1267","27.02743148803711","27.02743148803711","27.02743148803711","","","","","",""
"506","","","","","","","1275","1275","1275","27.09311294555664","27.09311294555664","27.09311294555664","","","","","",""
"507","","","","","","","1283","1283","1283","27.068544387817383","27.068544387817383","27.068544387817383","","","","","",""
"508","","","","","","","1291","1291","1291","27.073511123657227","27.073511123657227","27.073511123657227","","","","","",""
"509","","","","","","","1299","1299","1299","27.14486312866211","27.14486312866211","27.14486312866211","","","","","",""
"510","","","","","","","1307","1307","1307","27.12162971496582","27.12162971496582","27.12162971496582","","","","","",""
"511","","","","","","","1315","1315","1315","27.11946678161621","27.11946678161621","27.11946678161621","","","","","",""
"512","","","","","","","1323","1323","1323","27.154911041259766","27.154911041259766","27.154911041259766","","","","","",""
"513","","","","","","","1331","1331","1331","27.249908447265625","27.249908447265625","27.249908447265625","","","","","",""
"514","","","","","","","1333","1333","1333","27.322227478027344","27.322227478027344","27.322227478027344","","","","","",""
"515","","","","","","","1335","1335","1335","27.412675857543945","27.412675857543945","27.412675857543945","","","","","",""
"516","","","","","","","1337","1337","1337","27.382274627685547","27.382274627685547","27.382274627685547","","","","","",""
"517","","","","","","","1339","1339","1339","27.399377822875977","27.399377822875977","27.399377822875977","","","","","",""
"518","","","","","","","1341","1341","1341","27.408205032348633","27.408205032348633","27.408205032348633","","","","","",""
"519","","","","","","","1343","1343","1343","27.462411880493164","27.462411880493164","27.462411880493164","","","","","",""
"520","","","","","","","1351","1351","1351","27.463069915771484","27.463069915771484","27.463069915771484","","","","","",""
"521","","","","","","","1359","1359","1359","27.50006866455078","27.50006866455078","27.50006866455078","","","","","",""
"522","","","","","","","1361","1361","1361","27.51616859436035","27.51616859436035","27.51616859436035","","","","","",""
"523","","","","","","","1363","1363","1363","27.501020431518555","27.501020431518555","27.501020431518555","","","","","",""
"524","","","","","","","1371","1371","1371","27.54407501220703","27.54407501220703","27.54407501220703","","","","","",""
"525","","","","","","","1379","1379","1379","27.539461135864258","27.539461135864258","27.539461135864258","","","","","",""
"526","","","","","","","1387","1387","1387","27.5655460357666","27.5655460357666","27.5655460357666","","","","","",""
"527","","","","","","","1389","1389","1389","27.583295822143555","27.583295822143555","27.583295822143555","","","","","",""
"528","","","","","","","1397","1397","1397","27.573820114135742","27.573820114135742","27.573820114135742","","","","","",""
"529","","","","","","","1399","1399","1399","27.61573600769043","27.61573600769043","27.61573600769043","","","","","",""
"530","","","","","","","1401","1401","1401","27.583759307861328","27.583759307861328","27.583759307861328","","","","","",""
"531","","","","","","","1409","1409","1409","27.60928726196289","27.60928726196289","27.60928726196289","","","","","",""
"532","","","","","","","1411","1411","1411","27.61804962158203","27.61804962158203","27.61804962158203","","","","","",""
"533","","","","","","","1419","1419","1419","27.649580001831055","27.649580001831055","27.649580001831055","","","","","",""
"534","","","","","","","1421","1421","1421","27.620620727539062","27.620620727539062","27.620620727539062","","","","","",""
"535","","","","","","","1423","1423","1423","27.654239654541016","27.654239654541016","27.654239654541016","","","","","",""
"536","","","","","","","1431","1431","1431","27.645883560180664","27.645883560180664","27.645883560180664","","","","","",""
"537","","","","","","","1433","1433","1433","27.6501522064209","27.6501522064209","27.6501522064209","","","","","",""
"538","","","","","","","1441","1441","1441","27.648868560791016","27.648868560791016","27.648868560791016","","","","","",""
"539","","","","","","","1443","1443","1443","27.6667423248291","27.6667423248291","27.6667423248291","","","","","",""
"540","","","","","","","1451","1451","1451","27.675992965698242","27.675992965698242","27.675992965698242","","","","","",""
"541","","","","","","","1459","1459","1459","27.653974533081055","27.653974533081055","27.653974533081055","","","","","",""
"542","","","","","","","1467","1467","1467","27.658418655395508","27.658418655395508","27.658418655395508","","","","","",""
"543","","","","","","","1475","1475","1475","27.676490783691406","27.676490783691406","27.676490783691406","","","","","",""
"544","","","","","","","1483","1483","1483","27.66558074951172","27.66558074951172","27.66558074951172","","","","","",""
"545","","","","","","","1485","1485","1485","27.651039123535156","27.651039123535156","27.651039123535156","","","","","",""
"546","","","","","","","1493","1493","1493","27.69620132446289","27.69620132446289","27.69620132446289","","","","","",""
"547","","","","","","","1501","1501","1501","27.713388442993164","27.713388442993164","27.713388442993164","","","","","",""
"548","","","","","","","1503","1503","1503","27.72509002685547","27.72509002685547","27.72509002685547","","","","","",""
"549","","","","","","","1505","1505","1505","27.739519119262695","27.739519119262695","27.739519119262695","","","","","",""
"550","","","","","","","1513","1513","1513","27.748767852783203","27.748767852783203","27.748767852783203","","","","","",""
"551","","","","","","","1515","1515","1515","27.767078399658203","27.767078399658203","27.767078399658203","","","","","",""
"552","","","","","","","1517","1517","1517","27.7883358001709","27.7883358001709","27.7883358001709","","","","","",""
"553","","","","","","","1519","1519","1519","27.796483993530273","27.796483993530273","27.796483993530273","","","","","",""
"554","","","","","","","1527","1527","1527","27.86394691467285","27.86394691467285","27.86394691467285","","","","","",""
"555","","","","","","","1529","1529","1529","27.86135482788086","27.86135482788086","27.86135482788086","","","","","",""
"556","","","","","","","1537","1537","1537","27.847902297973633","27.847902297973633","27.847902297973633","","","","","",""
"557","","","","","","","1539","1539","1539","27.90623664855957","27.90623664855957","27.90623664855957","","","","","",""
"558","","","","","","","1541","1541","1541","27.869384765625","27.869384765625","27.869384765625","","","","","",""
"559","","","","","","","1543","1543","1543","27.88351821899414","27.88351821899414","27.88351821899414","","","","","",""
"560","","","","","","","1545","1545","1545","27.870534896850586","27.870534896850586","27.870534896850586","","","","","",""
"561","","","","","","","1553","1553","1553","27.91449737548828","27.91449737548828","27.91449737548828","","","","","",""
"562","","","","","","","1555","1555","1555","27.91002082824707","27.91002082824707","27.91002082824707","","","","","",""
"563","","","","","","","1557","1557","1557","27.872268676757812","27.872268676757812","27.872268676757812","","","","","",""
"564","","","","","","","1559","1559","1559","27.88140869140625","27.88140869140625","27.88140869140625","","","","","",""
"565","","","","","","","1567","1567","1567","27.932825088500977","27.932825088500977","27.932825088500977","","","","","",""
"566","","","","","","","1569","1569","1569","27.947803497314453","27.947803497314453","27.947803497314453","","","","","",""
"567","","","","","","","1571","1571","1571","27.990503311157227","27.990503311157227","27.990503311157227","","","","","",""
"568","","","","","","","1579","1579","1579","27.996540069580078","27.996540069580078","27.996540069580078","","","","","",""
"569","","","","","","","1581","1581","1581","28.007556915283203","28.007556915283203","28.007556915283203","","","","","",""
"570","","","","","","","1583","1583","1583","28.04711151123047","28.04711151123047","28.04711151123047","","","","","",""
"571","","","","","","","1585","1585","1585","28.0538387298584","28.0538387298584","28.0538387298584","","","","","",""
"572","","","","","","","1593","1593","1593","28.081769943237305","28.081769943237305","28.081769943237305","","","","","",""
"573","","","","","","","1595","1595","1595","28.170377731323242","28.170377731323242","28.170377731323242","","","","","",""
"574","","","","","","","1603","1603","1603","28.20709800720215","28.20709800720215","28.20709800720215","","","","","",""
"575","","","","","","","1605","1605","1605","28.23534393310547","28.23534393310547","28.23534393310547","","","","","",""
"576","","","","","","","1607","1607","1607","28.24901580810547","28.24901580810547","28.24901580810547","","","","","",""
"577","","","","","","","1615","1615","1615","28.29542350769043","28.29542350769043","28.29542350769043","","","","","",""
"578","","","","","","","1623","1623","1623","28.32154655456543","28.32154655456543","28.32154655456543","","","","","",""
"579","","","","","","","1631","1631","1631","28.37575912475586","28.37575912475586","28.37575912475586","","","","","",""
"580","","","","","","","1639","1639","1639","28.432382583618164","28.432382583618164","28.432382583618164","","","","","",""
"581","","","","","","","1647","1647","1647","28.445663452148438","28.445663452148438","28.445663452148438","","","","","",""
"582","","","","","","","1655","1655","1655","28.38494110107422","28.38494110107422","28.38494110107422","","","","","",""
"583","","","","","","","1663","1663","1663","28.388647079467773","28.388647079467773","28.388647079467773","","","","","",""
"584","","","","","","","1671","1671","1671","28.402568817138672","28.402568817138672","28.402568817138672","","","","","",""
"585","","","","","","","1679","1679","1679","28.41497039794922","28.41497039794922","28.41497039794922","","","","","",""
"586","","","","","","","1687","1687","1687","28.372743606567383","28.372743606567383","28.372743606567383","","","","","",""
"587","","","","","","","1695","1695","1695","28.50581169128418","28.50581169128418","28.50581169128418","","","","","",""
"588","","","","","","","1703","1703","1703","28.43231201171875","28.43231201171875","28.43231201171875","","","","","",""
"589","","","","","","","1705","1705","1705","28.42927360534668","28.42927360534668","28.42927360534668","","","","","",""
"590","","","","","","","1707","1707","1707","28.449655532836914","28.449655532836914","28.449655532836914","","","","","",""
"591","","","","","","","1709","1709","1709","28.44789695739746","28.44789695739746","28.44789695739746","","","","","",""
"592","","","","","","","1711","1711","1711","28.466758728027344","28.466758728027344","28.466758728027344","","","","","",""
"593","","","","","","","1713","1713","1713","28.48711585998535","28.48711585998535","28.48711585998535","","","","","",""
"594","","","","","","","1715","1715","1715","28.46723747253418","28.46723747253418","28.46723747253418","","","","","",""
"595","","","","","","","1717","1717","1717","28.506101608276367","28.506101608276367","28.506101608276367","","","","","",""
"596","","","","","","","1725","1725","1725","28.50619125366211","28.50619125366211","28.50619125366211","","","","","",""
"597","","","","","","","1727","1727","1727","28.53395652770996","28.53395652770996","28.53395652770996","","","","","",""
"598","","","","","","","1735","1735","1735","28.562461853027344","28.562461853027344","28.562461853027344","","","","","",""
"599","","","","","","","1743","1743","1743","28.587265014648438","28.587265014648438","28.587265014648438","","","","","",""
"600","","","","","","","1751","1751","1751","28.611936569213867","28.611936569213867","28.611936569213867","","","","","",""
"601","","","","","","","1759","1759","1759","28.656795501708984","28.656795501708984","28.656795501708984","","","","","",""
"602","","","","","","","1761","1761","1761","28.610118865966797","28.610118865966797","28.610118865966797","","","","","",""
"603","","","","","","","1769","1769","1769","28.63500213623047","28.63500213623047","28.63500213623047","","","","","",""
"604","","","","","","","1777","1777","1777","28.659439086914062","28.659439086914062","28.659439086914062","","","","","",""
"605","","","","","","","1785","1785","1785","28.663822174072266","28.663822174072266","28.663822174072266","","","","","",""
"606","","","","","","","1787","1787","1787","28.66952133178711","28.66952133178711","28.66952133178711","","","","","",""
"607","","","","","","","1789","1789","1789","28.725605010986328","28.725605010986328","28.725605010986328","","","","","",""
"608","","","","","","","1791","1791","1791","28.747684478759766","28.747684478759766","28.747684478759766","","","","","",""
"609","","","","","","","1799","1799","1799","28.730234146118164","28.730234146118164","28.730234146118164","","","","","",""
"610","","","","","","","1801","1801","1801","28.75001335144043","28.75001335144043","28.75001335144043","","","","","",""
"611","","","","","","","1809","1809","1809","28.694515228271484","28.694515228271484","28.694515228271484","","","","","",""
"612","","","","","","","1811","1811","1811","28.736650466918945","28.736650466918945","28.736650466918945","","","","","",""
"613","","","","","","","1819","1819","1819","28.738420486450195","28.738420486450195","28.738420486450195","","","","","",""
"614","","","","","","","1827","1827","1827","28.70071029663086","28.70071029663086","28.70071029663086","","","","","",""
"615","","","","","","","1835","1835","1835","28.691848754882812","28.691848754882812","28.691848754882812","","","","","",""
"616","","","","","","","1837","1837","1837","28.76942253112793","28.76942253112793","28.76942253112793","","","","","",""
"617","","","","","","","1845","1845","1845","28.777544021606445","28.777544021606445","28.777544021606445","","","","","",""
"618","","","","","","","1853","1853","1853","28.807886123657227","28.807886123657227","28.807886123657227","","","","","",""
"619","","","","","","","1855","1855","1855","28.831724166870117","28.831724166870117","28.831724166870117","","","","","",""
"620","","","","","","","1857","1857","1857","28.843509674072266","28.843509674072266","28.843509674072266","","","","","",""
"621","","","","","","","1865","1865","1865","28.841567993164062","28.841567993164062","28.841567993164062","","","","","",""
"622","","","","","","","1873","1873","1873","28.83666229248047","28.83666229248047","28.83666229248047","","","","","",""
"623","","","","","","","1881","1881","1881","28.906484603881836","28.906484603881836","28.906484603881836","","","","","",""
"624","","","","","","","1889","1889","1889","28.85399055480957","28.85399055480957","28.85399055480957","","","","","",""
"625","","","","","","","1891","1891","1891","28.841951370239258","28.841951370239258","28.841951370239258","","","","","",""
"626","","","","","","","1893","1893","1893","28.882387161254883","28.882387161254883","28.882387161254883","","","","","",""
"627","","","","","","","1901","1901","1901","28.873565673828125","28.873565673828125","28.873565673828125","","","","","",""
"628","","","","","","","1909","1909","1909","28.86604881286621","28.86604881286621","28.86604881286621","","","","","",""
"629","","","","","","","1911","1911","1911","28.986183166503906","28.986183166503906","28.986183166503906","","","","","",""
"630","","","","","","","1913","1913","1913","28.988704681396484","28.988704681396484","28.988704681396484","","","","","",""
"631","","","","","","","1921","1921","1921","29.010387420654297","29.010387420654297","29.010387420654297","","","","","",""
"632","","","","","","","1923","1923","1923","29.129087448120117","29.129087448120117","29.129087448120117","","","","","",""
"633","","","","","","","1925","1925","1925","29.123729705810547","29.123729705810547","29.123729705810547","","","","","",""
"634","","","","","","","1927","1927","1927","29.15043830871582","29.15043830871582","29.15043830871582","","","","","",""
"635","","","","","","","1929","1929","1929","29.153242111206055","29.153242111206055","29.153242111206055","","","","","",""
"636","","","","","","","1937","1937","1937","29.204612731933594","29.204612731933594","29.204612731933594","","","","","",""
"637","","","","","","","1939","1939","1939","29.202722549438477","29.202722549438477","29.202722549438477","","","","","",""
"638","","","","","","","1947","1947","1947","29.21347427368164","29.21347427368164","29.21347427368164","","","","","",""
"639","","","","","","","1955","1955","1955","29.2341251373291","29.2341251373291","29.2341251373291","","","","","",""
"640","","","","","","","1957","1957","1957","29.20566177368164","29.20566177368164","29.20566177368164","","","","","",""
"641","","","","","","","1965","1965","1965","29.200185775756836","29.200185775756836","29.200185775756836","","","","","",""
"642","","","","","","","1967","1967","1967","29.241971969604492","29.241971969604492","29.241971969604492","","","","","",""
"643","","","","","","","1969","1969","1969","29.221481323242188","29.221481323242188","29.221481323242188","","","","","",""
"644","","","","","","","1971","1971","1971","29.23687744140625","29.23687744140625","29.23687744140625","","","","","",""
"645","","","","","","","1979","1979","1979","29.20499038696289","29.20499038696289","29.20499038696289","","","","","",""
"646","","","","","","","1987","1987","1987","29.209217071533203","29.209217071533203","29.209217071533203","","","","","",""
"647","","","","","","","1989","1989","1989","29.28038215637207","29.28038215637207","29.28038215637207","","","","","",""
"648","","","","","","","1997","1997","1997","29.42153549194336","29.42153549194336","29.42153549194336","","","","","",""
"649","","","","","","","2005","2005","2005","29.307430267333984","29.307430267333984","29.307430267333984","","","","","",""
"650","","","","","","","2007","2007","2007","29.345672607421875","29.345672607421875","29.345672607421875","","","","","",""
"651","","","","","","","2009","2009","2009","29.335718154907227","29.335718154907227","29.335718154907227","","","","","",""
"652","","","","","","","2011","2011","2011","29.348834991455078","29.348834991455078","29.348834991455078","","","","","",""
"653","","","","","","","2013","2013","2013","29.35242462158203","29.35242462158203","29.35242462158203","","","","","",""
"654","","","","","","","2021","2021","2021","29.39442253112793","29.39442253112793","29.39442253112793","","","","","",""
"655","","","","","","","2029","2029","2029","29.481977462768555","29.481977462768555","29.481977462768555","","","","","",""
"656","","","","","","","2037","2037","2037","29.468679428100586","29.468679428100586","29.468679428100586","","","","","",""
"657","","","","","","","2039","2039","2039","29.592761993408203","29.592761993408203","29.592761993408203","","","","","",""
"658","","","","","","","2047","2047","2047","29.52903938293457","29.52903938293457","29.52903938293457","","","","","",""
"659","","","","","","","2049","2049","2049","29.53289031982422","29.53289031982422","29.53289031982422","","","","","",""
"660","","","","","","","2051","2051","2051","29.58285903930664","29.58285903930664","29.58285903930664","","","","","",""
"661","","","","","","","2053","2053","2053","29.591175079345703","29.591175079345703","29.591175079345703","","","","","",""
"662","","","","","","","2061","2061","2061","29.624258041381836","29.624258041381836","29.624258041381836","","","","","",""
"663","","","","","","","2069","2069","2069","29.608747482299805","29.608747482299805","29.608747482299805","","","","","",""
"664","","","","","","","2077","2077","2077","29.630109786987305","29.630109786987305","29.630109786987305","","","","","",""
"665","","","","","","","2085","2085","2085","29.66063117980957","29.66063117980957","29.66063117980957","","","","","",""
"666","","","","","","","2087","2087","2087","29.66166877746582","29.66166877746582","29.66166877746582","","","","","",""
"667","","","","","","","2089","2089","2089","29.667341232299805","29.667341232299805","29.667341232299805","","","","","",""
"668","","","","","","","2097","2097","2097","29.719097137451172","29.719097137451172","29.719097137451172","","","","","",""
"669","","","","","","","2105","2105","2105","29.690649032592773","29.690649032592773","29.690649032592773","","","","","",""
"670","","","","","","","2107","2107","2107","29.709182739257812","29.709182739257812","29.709182739257812","","","","","",""
"671","","","","","","","2115","2115","2115","29.727231979370117","29.727231979370117","29.727231979370117","","","","","",""
"672","","","","","","","2123","2123","2123","29.74809455871582","29.74809455871582","29.74809455871582","","","","","",""
"673","","","","","","","2125","2125","2125","29.8349666595459","29.8349666595459","29.8349666595459","","","","","",""
"674","","","","","","","2127","2127","2127","29.84368133544922","29.84368133544922","29.84368133544922","","","","","",""
"675","","","","","","","2135","2135","2135","29.853897094726562","29.853897094726562","29.853897094726562","","","","","",""
"676","","","","","","","2137","2137","2137","29.846698760986328","29.846698760986328","29.846698760986328","","","","","",""
"677","","","","","","","2139","2139","2139","29.855716705322266","29.855716705322266","29.855716705322266","","","","","",""
"678","","","","","","","2141","2141","2141","29.8803653717041","29.8803653717041","29.8803653717041","","","","","",""
"679","","","","","","","2143","2143","2143","29.89143180847168","29.89143180847168","29.89143180847168","","","","","",""
"680","","","","","","","2145","2145","2145","29.923425674438477","29.923425674438477","29.923425674438477","","","","","",""
"681","","","","","","","2147","2147","2147","29.92903709411621","29.92903709411621","29.92903709411621","","","","","",""
"682","","","","","","","2149","2149","2149","29.945247650146484","29.945247650146484","29.945247650146484","","","","","",""
"683","","","","","","","2157","2157","2157","30.007854461669922","30.007854461669922","30.007854461669922","","","","","",""
"684","","","","","","","2165","2165","2165","30.01689338684082","30.01689338684082","30.01689338684082","","","","","",""
"685","","","","","","","2167","2167","2167","30.076709747314453","30.076709747314453","30.076709747314453","","","","","",""
"686","","","","","","","2169","2169","2169","30.048612594604492","30.048612594604492","30.048612594604492","","","","","",""
"687","","","","","","","2171","2171","2171","30.050254821777344","30.050254821777344","30.050254821777344","","","","","",""
"688","","","","","","","2173","2173","2173","30.057313919067383","30.057313919067383","30.057313919067383","","","","","",""
"689","","","","","","","2175","2175","2175","30.067276000976562","30.067276000976562","30.067276000976562","","","","","",""
"690","","","","","","","2183","2183","2183","30.18341636657715","30.18341636657715","30.18341636657715","","","","","",""
"691","","","","","","","2185","2185","2185","30.222782135009766","30.222782135009766","30.222782135009766","","","","","",""
"692","","","","","","","2187","2187","2187","30.19780158996582","30.19780158996582","30.19780158996582","","","","","",""
"693","","","","","","","2189","2189","2189","30.215316772460938","30.215316772460938","30.215316772460938","","","","","",""
"694","","","","","","","2191","2191","2191","30.22086524963379","30.22086524963379","30.22086524963379","","","","","",""
"695","","","","","","","2193","2193","2193","30.200727462768555","30.200727462768555","30.200727462768555","","","","","",""
"696","","","","","","","2201","2201","2201","30.2158260345459","30.2158260345459","30.2158260345459","","","","","",""
"697","","","","","","","2203","2203","2203","30.356204986572266","30.356204986572266","30.356204986572266","","","","","",""
"698","","","","","","","2205","2205","2205","30.25997543334961","30.25997543334961","30.25997543334961","","","","","",""
"699","","","","","","","2207","2207","2207","30.285625457763672","30.285625457763672","30.285625457763672","","","","","",""
"700","","","","","","","2215","2215","2215","30.266218185424805","30.266218185424805","30.266218185424805","","","","","",""
"701","","","","","","","2217","2217","2217","30.30023956298828","30.30023956298828","30.30023956298828","","","","","",""
"702","","","","","","","2219","2219","2219","30.268016815185547","30.268016815185547","30.268016815185547","","","","","",""
"703","","","","","","","2221","2221","2221","30.34125518798828","30.34125518798828","30.34125518798828","","","","","",""
"704","","","","","","","2229","2229","2229","30.312780380249023","30.312780380249023","30.312780380249023","","","","","",""
"705","","","","","","","2237","2237","2237","30.289648056030273","30.289648056030273","30.289648056030273","","","","","",""
"706","","","","","","","2239","2239","2239","30.278295516967773","30.278295516967773","30.278295516967773","","","","","",""
"707","","","","","","","2241","2241","2241","30.29558563232422","30.29558563232422","30.29558563232422","","","","","",""
"708","","","","","","","2243","2243","2243","30.39042854309082","30.39042854309082","30.39042854309082","","","","","",""
"709","","","","","","","2251","2251","2251","30.434736251831055","30.434736251831055","30.434736251831055","","","","","",""
"710","","","","","","","2253","2253","2253","30.51301383972168","30.51301383972168","30.51301383972168","","","","","",""
"711","","","","","","","2255","2255","2255","30.490394592285156","30.490394592285156","30.490394592285156","","","","","",""
"712","","","","","","","2257","2257","2257","30.501239776611328","30.501239776611328","30.501239776611328","","","","","",""
"713","","","","","","","2259","2259","2259","30.526227951049805","30.526227951049805","30.526227951049805","","","","","",""
"714","","","","","","","2267","2267","2267","30.517568588256836","30.517568588256836","30.517568588256836","","","","","",""
"715","","","","","","","2275","2275","2275","30.58116912841797","30.58116912841797","30.58116912841797","","","","","",""
"716","","","","","","","2283","2283","2283","30.598434448242188","30.598434448242188","30.598434448242188","","","","","",""
"717","","","","","","","2285","2285","2285","30.652610778808594","30.652610778808594","30.652610778808594","","","","","",""
"718","","","","","","","2293","2293","2293","30.66548728942871","30.66548728942871","30.66548728942871","","","","","",""
"719","","","","","","","2301","2301","2301","30.683008193969727","30.683008193969727","30.683008193969727","","","","","",""
"720","","","","","","","2303","2303","2303","30.706707000732422","30.706707000732422","30.706707000732422","","","","","",""
"721","","","","","","","2311","2311","2311","30.807249069213867","30.807249069213867","30.807249069213867","","","","","",""
"722","","","","","","","2313","2313","2313","30.84304428100586","30.84304428100586","30.84304428100586","","","","","",""
"723","","","","","","","2321","2321","2321","30.829011917114258","30.829011917114258","30.829011917114258","","","","","",""
"724","","","","","","","2323","2323","2323","30.834623336791992","30.834623336791992","30.834623336791992","","","","","",""
"725","","","","","","","2331","2331","2331","30.827091217041016","30.827091217041016","30.827091217041016","","","","","",""
"726","","","","","","","2339","2339","2339","30.857698440551758","30.857698440551758","30.857698440551758","","","","","",""
"727","","","","","","","2341","2341","2341","30.884706497192383","30.884706497192383","30.884706497192383","","","","","",""
"728","","","","","","","2343","2343","2343","30.950410842895508","30.950410842895508","30.950410842895508","","","","","",""
"729","","","","","","","2351","2351","2351","30.947010040283203","30.947010040283203","30.947010040283203","","","","","",""
"730","","","","","","","2353","2353","2353","30.95669174194336","30.95669174194336","30.95669174194336","","","","","",""
"731","","","","","","","2355","2355","2355","30.994190216064453","30.994190216064453","30.994190216064453","","","","","",""
"732","","","","","","","2363","2363","2363","30.99466323852539","30.99466323852539","30.99466323852539","","","","","",""
"733","","","","","","","2365","2365","2365","30.974327087402344","30.974327087402344","30.974327087402344","","","","","",""
"734","","","","","","","2367","2367","2367","31.011926651000977","31.011926651000977","31.011926651000977","","","","","",""
"735","","","","","","","2375","2375","2375","30.991273880004883","30.991273880004883","30.991273880004883","","","","","",""
"736","","","","","","","2383","2383","2383","30.991161346435547","30.991161346435547","30.991161346435547","","","","","",""
"737","","","","","","","2391","2391","2391","31.01375389099121","31.01375389099121","31.01375389099121","","","","","",""
"738","","","","","","","2399","2399","2399","31.002655029296875","31.002655029296875","31.002655029296875","","","","","",""
"739","","","","","","","2407","2407","2407","31.137983322143555","31.137983322143555","31.137983322143555","","","","","",""
"740","","","","","","","2415","2415","2415","31.184045791625977","31.184045791625977","31.184045791625977","","","","","",""
"741","","","","","","","2417","2417","2417","31.172256469726562","31.172256469726562","31.172256469726562","","","","","",""
"742","","","","","","","2419","2419","2419","31.20841407775879","31.20841407775879","31.20841407775879","","","","","",""
"743","","","","","","","2427","2427","2427","31.225173950195312","31.225173950195312","31.225173950195312","","","","","",""
"744","","","","","","","2435","2435","2435","31.215665817260742","31.215665817260742","31.215665817260742","","","","","",""
"745","","","","","","","2443","2443","2443","31.24895477294922","31.24895477294922","31.24895477294922","","","","","",""
"746","","","","","","","2445","2445","2445","31.24056625366211","31.24056625366211","31.24056625366211","","","","","",""
"747","","","","","","","2447","2447","2447","31.254179000854492","31.254179000854492","31.254179000854492","","","","","",""
"748","","","","","","","2449","2449","2449","31.29547882080078","31.29547882080078","31.29547882080078","","","","","",""
"749","","","","","","","2451","2451","2451","31.279659271240234","31.279659271240234","31.279659271240234","","","","","",""
"750","","","","","","","2453","2453","2453","31.802490234375","31.802490234375","31.802490234375","","","","","",""
"751","","","","","","","2461","2461","2461","31.451906204223633","31.451906204223633","31.451906204223633","","","","","",""
"752","","","","","","","2463","2463","2463","31.469676971435547","31.469676971435547","31.469676971435547","","","","","",""
"753","","","","","","","2471","2471","2471","31.542770385742188","31.542770385742188","31.542770385742188","","","","","",""
"754","","","","","","","2479","2479","2479","31.55411148071289","31.55411148071289","31.55411148071289","","","","","",""
"755","","","","","","","2487","2487","2487","31.575397491455078","31.575397491455078","31.575397491455078","","","","","",""
"756","","","","","","","2489","2489","2489","31.566688537597656","31.566688537597656","31.566688537597656","","","","","",""
"757","","","","","","","2497","2497","2497","31.585777282714844","31.585777282714844","31.585777282714844","","","","","",""
"758","","","","","","","2499","2499","2499","31.557723999023438","31.557723999023438","31.557723999023438","","","","","",""
"759","","","","","","","2501","2501","2501","31.608200073242188","31.608200073242188","31.608200073242188","","","","","",""
"760","","","","","","","2509","2509","2509","31.64546012878418","31.64546012878418","31.64546012878418","","","","","",""
"761","","","","","","","2511","2511","2511","31.680858612060547","31.680858612060547","31.680858612060547","","","","","",""
"762","","","","","","","2519","2519","2519","31.753925323486328","31.753925323486328","31.753925323486328","","","","","",""
